Hotel_ID,Hotel_Name,City,Hotel_Type,Star_Rating,Rooms,Base_Room_Rate
161458,Hotel_1457,Jaipur,Boutique,4,377,42886.04
161459,Hotel_1458,Jaipur,Luxury,2,149,34321.68
161460,Hotel_1459,Dubai,Luxury,3,380,26764.94
161461,Hotel_1460,Mumbai,Boutique,5,1053,40279.15
161462,Hotel_1461,Delhi,Luxury,2,1013,31859.31
161463,Hotel_1462,London,Budget,3,75,31645.16
161464,Hotel_1463,Singapore,Budget,2,1190,41104.49
161465,Hotel_1464,Bengaluru,Luxury,2,311,36951.72
161466,Hotel_1465,Dubai,Resort,4,733,7282.21
161467,Hotel_1466,Delhi,Boutique,4,725,16444.48
161468,Hotel_1467,Singapore,Resort,2,264,2382.07
161469,Hotel_1468,Singapore,Boutique,3,1052,16357.06
161470,Hotel_1469,Delhi,Luxury,3,835,15388.72
161471,Hotel_1470,Singapore,Luxury,3,1114,34942.02
161472,Hotel_1471,Jaipur,Luxury,4,665,7770.64
161473,Hotel_1472,London,Boutique,3,1049,5290.83
161474,Hotel_1473,Goa,Resort,3,326,18977.18
161475,Hotel_1474,Jaipur,Resort,4,785,1398.98
161476,Hotel_1475,Jaipur,Boutique,4,967,1665.67
161477,Hotel_1476,Delhi,Business,3,152,17224.99
161478,Hotel_1477,Jaipur,Boutique,2,1042,23382.16
161479,Hotel_1478,Bengaluru,Budget,3,931,42143.57
161480,Hotel_1479,Bengaluru,Budget,3,965,3589.25
161481,Hotel_1480,Mumbai,Business,4,1151,43624.78
161482,Hotel_1481,Delhi,Luxury,3,550,39399.68
161483,Hotel_1482,Bengaluru,Business,3,983,7182.09
161484,Hotel_1483,Goa,Luxury,3,468,48575.22
161485,Hotel_1484,London,Boutique,3,506,39683.03
161486,Hotel_1485,Mumbai,Luxury,2,867,39012.52
161487,Hotel_1486,Bengaluru,Luxury,3,1173,16279.42
161488,Hotel_1487,Delhi,Luxury,3,684,43090.68
161489,Hotel_1488,Delhi,Budget,4,1169,48320.2
161490,Hotel_1489,Mumbai,Resort,4,983,48746.54
161491,Hotel_1490,Goa,Boutique,4,983,8850.71
161492,Hotel_1491,London,Resort,3,548,25762.17
161493,Hotel_1492,Mumbai,Budget,3,987,49623.92
161494,Hotel_1493,Jaipur,Boutique,4,878,49274.43
161495,Hotel_1494,Singapore,Budget,4,156,5737.72
161496,Hotel_1495,Goa,Resort,3,514,43792.47
161497,Hotel_1496,Bengaluru,Luxury,4,76,37530.83
161498,Hotel_1497,Goa,Business,4,796,40335.58
161499,Hotel_1498,Jaipur,Luxury,3,1163,24266.06
161500,Hotel_1499,Singapore,Business,4,496,37090.51
161501,Hotel_1500,London,Luxury,3,1143,45814.98
161502,Hotel_1501,Singapore,Luxury,2,47,20211.96
161503,Hotel_1502,London,Luxury,3,967,24414.1
161504,Hotel_1503,Bengaluru,Business,5,174,28827.79
161505,Hotel_1504,Dubai,Luxury,2,1124,14090.03
161506,Hotel_1505,Jaipur,Luxury,3,397,39821.32
161507,Hotel_1506,Goa,Resort,5,95,48975.84
161508,Hotel_1507,Jaipur,Boutique,4,872,18155.09
161509,Hotel_1508,Bengaluru,Budget,4,842,21901.96
161510,Hotel_1509,Dubai,Business,2,1168,43911.99
161511,Hotel_1510,Dubai,Boutique,3,476,46308.27
161512,Hotel_1511,Dubai,Budget,2,221,3056.28
161513,Hotel_1512,London,Boutique,2,1012,22617.42
161514,Hotel_1513,Jaipur,Resort,2,645,35809.92
161515,Hotel_1514,Jaipur,Resort,4,184,30692.21
161516,Hotel_1515,Goa,Resort,2,824,28931.93
161517,Hotel_1516,Delhi,Boutique,4,271,32849.75
161518,Hotel_1517,Goa,Budget,4,1044,44977.41
161519,Hotel_1518,Dubai,Business,4,555,2779.17
161520,Hotel_1519,Dubai,Budget,5,211,18362.4
161521,Hotel_1520,Delhi,Boutique,3,739,26519.59
161522,Hotel_1521,London,Budget,5,1143,23443.37
161523,Hotel_1522,Bengaluru,Boutique,5,539,43571.85
161524,Hotel_1523,Delhi,Boutique,4,1084,34681.66
161525,Hotel_1524,Mumbai,Budget,2,257,37571.89
161526,Hotel_1525,Bengaluru,Boutique,4,853,38379.74
161527,Hotel_1526,Singapore,Luxury,2,612,44134.8
161528,Hotel_1527,Jaipur,Business,3,363,8349.49
161529,Hotel_1528,Goa,Business,5,719,10355.89
161530,Hotel_1529,Dubai,Resort,3,457,2562.51
161531,Hotel_1530,Singapore,Resort,5,1001,11483.57
161532,Hotel_1531,London,Budget,4,562,12191.99
161533,Hotel_1532,Delhi,Business,3,1197,40755.21
161534,Hotel_1533,Mumbai,Business,2,523,9703.57
161535,Hotel_1534,London,Business,3,788,4376.19
161536,Hotel_1535,London,Boutique,4,797,37241.2
161537,Hotel_1536,Dubai,Business,3,1072,32044.93
161538,Hotel_1537,Bengaluru,Boutique,4,882,26991.66
161539,Hotel_1538,Goa,Budget,5,191,41984.59
161540,Hotel_1539,Singapore,Resort,3,1084,39320.31
161541,Hotel_1540,Jaipur,Resort,2,91,22480.84
161542,Hotel_1541,Goa,Resort,2,982,1541.97
161543,Hotel_1542,Mumbai,Budget,2,163,33083.8
161544,Hotel_1543,Delhi,Resort,3,987,9400.81
161545,Hotel_1544,Jaipur,Resort,5,204,42298.18
161546,Hotel_1545,London,Resort,4,956,19934.73
161547,Hotel_1546,Dubai,Budget,4,512,4321.95
161548,Hotel_1547,Jaipur,Luxury,2,114,38401.78
161549,Hotel_1548,Goa,Resort,5,812,22620.6
161550,Hotel_1549,Mumbai,Luxury,2,316,13849.08
161551,Hotel_1550,Bengaluru,Boutique,4,935,16037.7
161552,Hotel_1551,Singapore,Resort,5,912,26095.79
161553,Hotel_1552,Delhi,Resort,4,568,28768.99
161554,Hotel_1553,Singapore,Business,3,263,6170.65
161555,Hotel_1554,Jaipur,Budget,5,1082,31312.35
161556,Hotel_1555,Delhi,Resort,3,119,44179.82
161557,Hotel_1556,London,Business,4,1076,48070.84
161558,Hotel_1557,Bengaluru,Business,3,1155,36628.03
161559,Hotel_1558,Bengaluru,Business,2,569,17355.94
161560,Hotel_1559,Goa,Resort,4,1130,24118.91
161561,Hotel_1560,Bengaluru,Luxury,4,1125,25213.42
161562,Hotel_1561,Mumbai,Resort,4,460,18951.85
161563,Hotel_1562,Bengaluru,Budget,4,928,24631.2
161564,Hotel_1563,Singapore,Luxury,3,1128,49304.44
161565,Hotel_1564,Jaipur,Luxury,4,1068,39369.27
161566,Hotel_1565,Dubai,Business,4,383,14937.07
161567,Hotel_1566,Dubai,Luxury,2,329,46446.18
161568,Hotel_1567,Delhi,Luxury,3,859,14959.35
161569,Hotel_1568,Mumbai,Business,4,535,15703.42
161570,Hotel_1569,Dubai,Boutique,3,684,22019.19
161571,Hotel_1570,Mumbai,Resort,3,812,26106.62
161572,Hotel_1571,Mumbai,Luxury,2,351,5804.66
161573,Hotel_1572,Mumbai,Boutique,3,509,3411.31
161574,Hotel_1573,London,Resort,5,266,46703.54
161575,Hotel_1574,London,Resort,5,649,49629.81
161576,Hotel_1575,Bengaluru,Business,3,689,5932.88
161577,Hotel_1576,Singapore,Luxury,4,206,28647.13
161578,Hotel_1577,Delhi,Resort,3,40,1326.36
161579,Hotel_1578,Bengaluru,Boutique,2,300,17542.53
161580,Hotel_1579,Goa,Resort,4,849,22065.15
161581,Hotel_1580,Mumbai,Boutique,5,141,11078.9
161582,Hotel_1581,Delhi,Boutique,2,605,24784.75
161583,Hotel_1582,Delhi,Budget,3,1128,23585.37
161584,Hotel_1583,London,Boutique,5,1093,6299.98
161585,Hotel_1584,Dubai,Boutique,4,1078,26340.75
161586,Hotel_1585,Mumbai,Business,5,544,11974.43
161587,Hotel_1586,Mumbai,Luxury,5,1161,48487.53
161588,Hotel_1587,Mumbai,Business,3,107,8943.83
161589,Hotel_1588,Goa,Budget,3,325,24667.77
161590,Hotel_1589,London,Budget,4,102,42524.13
161591,Hotel_1590,Delhi,Budget,2,497,47272.73
161592,Hotel_1591,London,Business,5,1017,18594.56
161593,Hotel_1592,Mumbai,Resort,3,485,16560.06
161594,Hotel_1593,Goa,Resort,3,124,7149.92
161595,Hotel_1594,London,Budget,3,425,43311.31
161596,Hotel_1595,Dubai,Luxury,4,579,42073.59
161597,Hotel_1596,Jaipur,Budget,5,571,3034.11
161598,Hotel_1597,Mumbai,Budget,5,244,5364.09
161599,Hotel_1598,London,Budget,3,672,39887.58
161600,Hotel_1599,Delhi,Budget,3,300,2418.04
161601,Hotel_1600,Bengaluru,Budget,5,136,20625.95
161602,Hotel_1601,Mumbai,Luxury,4,1053,7568.61
161603,Hotel_1602,Mumbai,Business,3,906,36268.86
161604,Hotel_1603,Singapore,Luxury,4,184,16025.3
161605,Hotel_1604,Bengaluru,Boutique,4,964,32629.26
161606,Hotel_1605,Jaipur,Budget,4,515,8252.15
161607,Hotel_1606,Delhi,Business,4,447,1523.57
161608,Hotel_1607,Jaipur,Budget,4,299,3123.1
161609,Hotel_1608,Goa,Resort,3,583,33289.28
161610,Hotel_1609,Jaipur,Resort,3,524,30335.26
161611,Hotel_1610,Goa,Boutique,4,397,31831.28
161612,Hotel_1611,Singapore,Luxury,3,1083,14733.51
161613,Hotel_1612,Delhi,Boutique,3,374,48389.04
161614,Hotel_1613,Singapore,Business,4,825,14255.62
161615,Hotel_1614,Dubai,Luxury,3,474,17372.57
161616,Hotel_1615,Jaipur,Luxury,4,319,28616.61
161617,Hotel_1616,London,Boutique,3,82,13854.66
161618,Hotel_1617,Jaipur,Boutique,4,665,3653.22
161619,Hotel_1618,Mumbai,Boutique,3,994,40656.48
161620,Hotel_1619,London,Boutique,5,335,20756.89
161621,Hotel_1620,Dubai,Business,4,284,5609.79
161622,Hotel_1621,Goa,Boutique,4,262,10005.65
161623,Hotel_1622,Dubai,Resort,5,156,29755.23
161624,Hotel_1623,Bengaluru,Luxury,5,1107,9436.1
161625,Hotel_1624,Delhi,Budget,4,720,47761.41
161626,Hotel_1625,Bengaluru,Business,4,697,41872.73
161627,Hotel_1626,Mumbai,Resort,5,503,18109.83
161628,Hotel_1627,London,Business,3,893,14828.93
161629,Hotel_1628,Dubai,Luxury,3,1112,7804.49
161630,Hotel_1629,Singapore,Budget,3,586,19612.18
161631,Hotel_1630,Bengaluru,Business,2,1013,27744.99
161632,Hotel_1631,Mumbai,Business,3,461,32446.37
161633,Hotel_1632,London,Business,4,223,33416.09
161634,Hotel_1633,Bengaluru,Budget,4,77,6651.46
161635,Hotel_1634,Delhi,Budget,2,497,13243.97
161636,Hotel_1635,Jaipur,Boutique,4,1048,42998.09
161637,Hotel_1636,Jaipur,Luxury,3,986,39478.11
161638,Hotel_1637,London,Resort,3,933,9483.7
161639,Hotel_1638,Jaipur,Budget,2,261,28394.19
161640,Hotel_1639,Dubai,Luxury,3,150,43563.49
161641,Hotel_1640,Delhi,Business,2,816,25823.56
161642,Hotel_1641,Dubai,Budget,4,1008,12321.01
161643,Hotel_1642,Goa,Luxury,3,787,2715.08
161644,Hotel_1643,Bengaluru,Business,2,997,10409.9
161645,Hotel_1644,Delhi,Resort,5,1121,17887.09
161646,Hotel_1645,Jaipur,Business,3,722,7047.28
161647,Hotel_1646,Dubai,Business,4,568,35878.86
161648,Hotel_1647,London,Budget,3,1033,25376.31
161649,Hotel_1648,Jaipur,Boutique,5,83,8359.02
161650,Hotel_1649,Bengaluru,Boutique,5,23,11734.0
161651,Hotel_1650,Goa,Budget,3,245,11600.48
161652,Hotel_1651,Mumbai,Resort,4,148,5537.88
161653,Hotel_1652,Bengaluru,Resort,4,1118,7843.57
161654,Hotel_1653,Mumbai,Boutique,3,257,45039.17
161655,Hotel_1654,Goa,Business,3,712,15814.03
161656,Hotel_1655,Jaipur,Boutique,3,407,12509.47
161657,Hotel_1656,London,Boutique,5,1121,9530.6
161658,Hotel_1657,Bengaluru,Business,4,913,4357.96
161659,Hotel_1658,Singapore,Boutique,4,235,10607.73
161660,Hotel_1659,London,Luxury,4,96,10397.07
161661,Hotel_1660,Bengaluru,Resort,4,995,12033.66
161662,Hotel_1661,Jaipur,Boutique,5,116,12536.08
161663,Hotel_1662,London,Business,3,1123,33307.24
161664,Hotel_1663,Bengaluru,Luxury,4,1049,34248.59
161665,Hotel_1664,Mumbai,Luxury,4,638,15676.08
161666,Hotel_1665,Dubai,Luxury,3,779,42169.29
161667,Hotel_1666,Delhi,Budget,3,609,30393.86
161668,Hotel_1667,Bengaluru,Resort,2,1001,7150.88
161669,Hotel_1668,Mumbai,Resort,3,768,18908.39
161670,Hotel_1669,Delhi,Luxury,3,955,34999.07
161671,Hotel_1670,London,Budget,3,248,47490.25
161672,Hotel_1671,Dubai,Boutique,3,519,47412.93
161673,Hotel_1672,Jaipur,Business,4,750,12238.05
161674,Hotel_1673,Mumbai,Luxury,4,746,13673.18
161675,Hotel_1674,Goa,Business,3,233,47091.28
161676,Hotel_1675,Jaipur,Business,3,808,5251.15
161677,Hotel_1676,Goa,Resort,4,466,42730.8
161678,Hotel_1677,Jaipur,Boutique,4,126,26087.37
161679,Hotel_1678,Jaipur,Boutique,5,931,48595.5
161680,Hotel_1679,Singapore,Boutique,3,409,41621.55
161681,Hotel_1680,Mumbai,Budget,2,859,48805.53
161682,Hotel_1681,Bengaluru,Budget,4,266,13642.92
161683,Hotel_1682,Bengaluru,Boutique,3,1165,4953.33
161684,Hotel_1683,Dubai,Resort,2,418,20124.83
161685,Hotel_1684,Dubai,Business,4,1026,39967.09
161686,Hotel_1685,Jaipur,Luxury,4,748,45834.95
161687,Hotel_1686,Bengaluru,Business,3,469,49299.67
161688,Hotel_1687,Singapore,Business,4,310,47431.86
161689,Hotel_1688,London,Luxury,4,99,10334.88
161690,Hotel_1689,Singapore,Luxury,3,1145,22185.14
161691,Hotel_1690,Singapore,Budget,3,495,30634.93
161692,Hotel_1691,Mumbai,Luxury,3,252,17263.58
161693,Hotel_1692,Goa,Business,3,857,8515.94
161694,Hotel_1693,Jaipur,Resort,4,358,38755.71
161695,Hotel_1694,London,Budget,2,1063,2180.57
161696,Hotel_1695,Singapore,Luxury,3,217,33063.34
161697,Hotel_1696,Jaipur,Boutique,3,321,30069.05
161698,Hotel_1697,London,Resort,3,594,13049.11
161699,Hotel_1698,Jaipur,Business,4,439,49828.54
161700,Hotel_1699,London,Resort,4,225,7711.89
161701,Hotel_1700,Singapore,Luxury,5,47,8817.11
161702,Hotel_1701,Goa,Boutique,4,605,15797.86
161703,Hotel_1702,Goa,Budget,4,1183,34575.98
161704,Hotel_1703,Goa,Resort,2,995,49826.93
161705,Hotel_1704,Dubai,Business,5,503,3727.81
161706,Hotel_1705,London,Business,5,930,38864.37
161707,Hotel_1706,Mumbai,Resort,2,585,27566.7
161708,Hotel_1707,Bengaluru,Budget,2,140,5111.08
161709,Hotel_1708,Mumbai,Resort,2,75,47217.29
161710,Hotel_1709,Bengaluru,Resort,3,283,45969.82
161711,Hotel_1710,Mumbai,Business,4,1132,17149.42
161712,Hotel_1711,Delhi,Luxury,4,548,48227.45
161713,Hotel_1712,Jaipur,Resort,4,861,13385.11
161714,Hotel_1713,Dubai,Budget,5,405,14937.77
161715,Hotel_1714,Singapore,Resort,3,481,3177.13
161716,Hotel_1715,London,Resort,4,568,10563.86
161717,Hotel_1716,Delhi,Resort,3,1114,24387.97
161718,Hotel_1717,Delhi,Business,3,134,32876.29
161719,Hotel_1718,Dubai,Resort,4,443,41296.45
161720,Hotel_1719,Dubai,Business,4,765,11974.53
161721,Hotel_1720,Dubai,Boutique,3,197,19790.11
161722,Hotel_1721,Mumbai,Luxury,3,580,7971.52
161723,Hotel_1722,London,Budget,4,1135,46171.88
161724,Hotel_1723,Delhi,Boutique,4,467,12065.87
161725,Hotel_1724,Delhi,Resort,3,965,32349.42
161726,Hotel_1725,Singapore,Resort,3,1155,30154.7
161727,Hotel_1726,Dubai,Luxury,5,669,4771.92
161728,Hotel_1727,Jaipur,Resort,4,702,39943.85
161729,Hotel_1728,Delhi,Budget,4,974,23041.3
161730,Hotel_1729,Dubai,Luxury,4,688,33172.73
161731,Hotel_1730,Singapore,Resort,2,1147,24765.21
161732,Hotel_1731,London,Budget,3,901,31265.99
161733,Hotel_1732,Jaipur,Resort,3,663,14228.51
161734,Hotel_1733,Bengaluru,Boutique,3,402,34260.22
161735,Hotel_1734,Goa,Business,3,693,2799.85
161736,Hotel_1735,Delhi,Luxury,3,1168,44935.02
161737,Hotel_1736,Goa,Luxury,3,445,37541.65
161738,Hotel_1737,Dubai,Budget,3,372,20851.68
161739,Hotel_1738,Delhi,Luxury,4,915,35878.98
161740,Hotel_1739,Bengaluru,Boutique,4,590,43615.37
161741,Hotel_1740,Singapore,Business,4,462,2141.36
161742,Hotel_1741,London,Business,4,131,40522.26
161743,Hotel_1742,Mumbai,Boutique,2,885,48944.69
161744,Hotel_1743,London,Budget,4,81,21342.09
161745,Hotel_1744,Singapore,Budget,3,723,37762.03
161746,Hotel_1745,Dubai,Resort,3,453,22762.14
161747,Hotel_1746,Dubai,Boutique,4,570,27435.91
161748,Hotel_1747,Mumbai,Business,3,400,2360.47
161749,Hotel_1748,Dubai,Business,4,592,42802.21
161750,Hotel_1749,Delhi,Business,3,94,20823.28
161751,Hotel_1750,Jaipur,Luxury,4,624,4014.66
161752,Hotel_1751,Singapore,Resort,4,726,24833.13
161753,Hotel_1752,Jaipur,Luxury,2,810,39039.12
161754,Hotel_1753,Goa,Resort,4,849,4812.78
161755,Hotel_1754,Bengaluru,Resort,4,674,40370.58
161756,Hotel_1755,London,Boutique,4,716,35103.75
161757,Hotel_1756,Jaipur,Resort,3,21,23315.89
161758,Hotel_1757,Dubai,Luxury,3,737,20622.91
161759,Hotel_1758,Dubai,Resort,3,648,5172.79
161760,Hotel_1759,Jaipur,Boutique,3,1058,5894.86
161761,Hotel_1760,London,Boutique,4,298,27426.19
161762,Hotel_1761,Dubai,Budget,2,647,30823.81
161763,Hotel_1762,Jaipur,Business,4,213,16262.93
161764,Hotel_1763,Jaipur,Boutique,4,635,36072.55
161765,Hotel_1764,Delhi,Business,5,407,10170.7
161766,Hotel_1765,Dubai,Business,2,360,40281.89
161767,Hotel_1766,Bengaluru,Budget,4,813,31680.55
161768,Hotel_1767,Dubai,Budget,3,218,24317.51
161769,Hotel_1768,Bengaluru,Luxury,4,541,38384.37
161770,Hotel_1769,Mumbai,Resort,5,710,36649.44
161771,Hotel_1770,Jaipur,Business,4,1170,32783.41
161772,Hotel_1771,Jaipur,Luxury,4,415,31305.45
161773,Hotel_1772,Dubai,Boutique,3,795,6138.45
161774,Hotel_1773,Singapore,Resort,3,823,49868.19
161775,Hotel_1774,London,Boutique,4,676,39406.0
161776,Hotel_1775,Mumbai,Boutique,3,250,1342.7
161777,Hotel_1776,London,Business,4,1057,45610.93
161778,Hotel_1777,Goa,Boutique,3,706,43884.61
161779,Hotel_1778,Dubai,Resort,4,394,20305.38
161780,Hotel_1779,Goa,Resort,2,905,13034.84
161781,Hotel_1780,Dubai,Luxury,4,167,42352.84
161782,Hotel_1781,Bengaluru,Resort,4,723,13866.87
161783,Hotel_1782,Bengaluru,Boutique,3,170,17990.23
161784,Hotel_1783,London,Boutique,3,232,31056.38
161785,Hotel_1784,London,Boutique,3,188,7019.62
161786,Hotel_1785,Bengaluru,Budget,3,631,29865.39
161787,Hotel_1786,Dubai,Luxury,3,702,19717.12
161788,Hotel_1787,Jaipur,Resort,2,848,30017.92
161789,Hotel_1788,Jaipur,Budget,4,1083,49638.56
161790,Hotel_1789,Goa,Budget,4,546,9417.68
161791,Hotel_1790,Mumbai,Luxury,3,842,9611.34
161792,Hotel_1791,Delhi,Resort,4,54,47527.31
161793,Hotel_1792,London,Luxury,3,740,17378.59
161794,Hotel_1793,Mumbai,Resort,2,88,19287.34
161795,Hotel_1794,Singapore,Business,3,21,47138.84
161796,Hotel_1795,Goa,Resort,2,1056,32941.71
161797,Hotel_1796,Mumbai,Boutique,4,938,9335.9
161798,Hotel_1797,Jaipur,Budget,4,665,13252.77
161799,Hotel_1798,Goa,Business,3,647,16640.94
161800,Hotel_1799,Goa,Resort,4,814,32978.88
161801,Hotel_1800,London,Business,3,570,15255.18
161802,Hotel_1801,London,Resort,3,377,4956.25
161803,Hotel_1802,Dubai,Boutique,5,808,6044.61
161804,Hotel_1803,Delhi,Boutique,5,594,25955.71
161805,Hotel_1804,Singapore,Boutique,5,274,3756.28
161806,Hotel_1805,London,Business,4,427,21727.9
161807,Hotel_1806,London,Boutique,5,1006,29265.49
161808,Hotel_1807,Jaipur,Boutique,4,93,5166.8
161809,Hotel_1808,London,Boutique,2,1083,18959.07
161810,Hotel_1809,Goa,Resort,2,856,34134.81
161811,Hotel_1810,Dubai,Business,3,45,41318.41
161812,Hotel_1811,Dubai,Business,5,735,19202.28
161813,Hotel_1812,Singapore,Luxury,2,112,23789.68
161814,Hotel_1813,Bengaluru,Boutique,3,340,4789.94
161815,Hotel_1814,Mumbai,Business,4,1157,39061.38
161816,Hotel_1815,Mumbai,Business,5,120,18322.54
161817,Hotel_1816,Singapore,Business,4,192,39600.87
161818,Hotel_1817,Bengaluru,Boutique,5,891,25109.97
161819,Hotel_1818,Singapore,Business,3,499,40560.51
161820,Hotel_1819,Singapore,Budget,4,917,48316.21
161821,Hotel_1820,London,Boutique,3,267,14584.95
161822,Hotel_1821,Mumbai,Luxury,3,1159,19172.96
161823,Hotel_1822,Dubai,Business,3,352,24642.96
161824,Hotel_1823,Mumbai,Luxury,2,134,9481.59
161825,Hotel_1824,Goa,Budget,3,253,22978.73
161826,Hotel_1825,Delhi,Budget,4,992,44370.84
161827,Hotel_1826,Delhi,Budget,5,1138,35474.2
161828,Hotel_1827,Goa,Resort,4,330,22597.46
161829,Hotel_1828,London,Boutique,3,826,34748.39
161830,Hotel_1829,Bengaluru,Budget,3,134,10766.47
161831,Hotel_1830,Jaipur,Budget,4,1126,36726.52
161832,Hotel_1831,Dubai,Business,3,246,22577.08
161833,Hotel_1832,Goa,Boutique,4,59,29892.82
161834,Hotel_1833,Singapore,Resort,4,683,2729.94
161835,Hotel_1834,Goa,Resort,5,596,19406.88
161836,Hotel_1835,Singapore,Resort,5,267,11804.5
161837,Hotel_1836,Delhi,Business,3,705,47776.04
161838,Hotel_1837,Singapore,Business,5,966,28462.65
161839,Hotel_1838,London,Boutique,5,826,8773.06
161840,Hotel_1839,Dubai,Boutique,4,1016,15495.11
161841,Hotel_1840,Mumbai,Luxury,4,449,17737.67
161842,Hotel_1841,Bengaluru,Budget,4,491,21566.07
161843,Hotel_1842,Mumbai,Budget,3,1013,33219.01
161844,Hotel_1843,Mumbai,Boutique,2,1106,13142.98
161845,Hotel_1844,Delhi,Resort,5,1187,27786.03
161846,Hotel_1845,Singapore,Budget,4,132,4115.42
161847,Hotel_1846,Bengaluru,Boutique,5,485,32286.13
161848,Hotel_1847,Bengaluru,Resort,2,876,16475.49
161849,Hotel_1848,Jaipur,Budget,4,478,44876.39
161850,Hotel_1849,Bengaluru,Boutique,4,932,41482.67
161851,Hotel_1850,Bengaluru,Luxury,2,153,13108.89
161852,Hotel_1851,Goa,Boutique,2,959,3537.44
161853,Hotel_1852,Jaipur,Luxury,3,168,44999.15
161854,Hotel_1853,Jaipur,Budget,4,375,48493.98
161855,Hotel_1854,Jaipur,Luxury,5,769,39966.45
161856,Hotel_1855,Mumbai,Business,4,193,38037.22
161857,Hotel_1856,London,Budget,3,491,40963.72
161858,Hotel_1857,Goa,Resort,2,1048,38047.33
161859,Hotel_1858,Singapore,Business,3,164,30650.6
161860,Hotel_1859,Delhi,Resort,4,508,24604.3
161861,Hotel_1860,Bengaluru,Business,2,1112,20783.35
161862,Hotel_1861,Mumbai,Luxury,4,1117,27296.54
161863,Hotel_1862,Goa,Budget,2,1168,43459.8
161864,Hotel_1863,Singapore,Resort,3,60,23115.01
161865,Hotel_1864,Delhi,Boutique,3,50,37650.41
161866,Hotel_1865,Dubai,Luxury,4,1137,1849.41
161867,Hotel_1866,Singapore,Business,4,501,26839.78
161868,Hotel_1867,Jaipur,Boutique,2,966,34794.26
161869,Hotel_1868,Singapore,Budget,4,878,34029.75
161870,Hotel_1869,Delhi,Boutique,4,807,30553.99
161871,Hotel_1870,Delhi,Budget,3,937,12267.17
161872,Hotel_1871,London,Resort,3,306,26337.26
161873,Hotel_1872,Singapore,Business,4,1027,20368.81
161874,Hotel_1873,London,Resort,5,122,3107.75
161875,Hotel_1874,Bengaluru,Budget,5,306,47707.39
161876,Hotel_1875,Goa,Boutique,3,776,3918.74
161877,Hotel_1876,Jaipur,Business,4,201,44647.9
161878,Hotel_1877,London,Luxury,4,1192,17353.68
161879,Hotel_1878,Mumbai,Resort,2,490,29391.41
161880,Hotel_1879,Jaipur,Luxury,5,1043,36307.6
161881,Hotel_1880,Dubai,Luxury,3,1140,11770.99
161882,Hotel_1881,Dubai,Resort,3,1081,47542.39
161883,Hotel_1882,London,Luxury,5,86,4594.09
161884,Hotel_1883,Mumbai,Business,3,328,13187.05
161885,Hotel_1884,Dubai,Resort,2,947,2261.21
161886,Hotel_1885,Jaipur,Business,3,109,1485.05
161887,Hotel_1886,Dubai,Boutique,3,653,48129.58
161888,Hotel_1887,Mumbai,Business,5,313,31790.21
161889,Hotel_1888,Delhi,Boutique,2,1140,9641.01
161890,Hotel_1889,London,Business,4,535,48530.57
161891,Hotel_1890,Dubai,Resort,2,173,14607.18
161892,Hotel_1891,Dubai,Resort,3,451,47778.25
161893,Hotel_1892,London,Luxury,4,412,14732.9
161894,Hotel_1893,London,Business,2,35,27053.66
161895,Hotel_1894,Dubai,Resort,3,791,3499.45
161896,Hotel_1895,Singapore,Luxury,2,58,30493.03
161897,Hotel_1896,Delhi,Budget,3,605,41640.04
161898,Hotel_1897,Goa,Boutique,4,148,18547.71
161899,Hotel_1898,London,Budget,4,1078,14117.41
161900,Hotel_1899,Mumbai,Boutique,3,152,10805.39
161901,Hotel_1900,Mumbai,Boutique,2,728,10771.22
161902,Hotel_1901,Delhi,Business,4,341,2467.93
161903,Hotel_1902,Singapore,Luxury,5,142,20566.06
161904,Hotel_1903,Singapore,Luxury,5,429,14480.41
161905,Hotel_1904,Delhi,Luxury,2,851,7248.14
161906,Hotel_1905,Delhi,Resort,3,1130,37349.5
161907,Hotel_1906,Mumbai,Business,2,147,40795.34
161908,Hotel_1907,Mumbai,Budget,3,1061,7971.04
161909,Hotel_1908,Dubai,Resort,5,997,38188.98
161910,Hotel_1909,Goa,Budget,4,691,2870.7
161911,Hotel_1910,Bengaluru,Luxury,5,776,29289.73
161912,Hotel_1911,Delhi,Resort,2,490,4773.86
161913,Hotel_1912,London,Resort,5,865,44350.92
161914,Hotel_1913,Delhi,Business,4,1139,19350.85
161915,Hotel_1914,Singapore,Business,3,333,34852.02
161916,Hotel_1915,Mumbai,Boutique,4,792,33085.83
161917,Hotel_1916,Dubai,Business,5,477,44857.22
161918,Hotel_1917,Dubai,Budget,4,928,3214.55
161919,Hotel_1918,Singapore,Budget,5,1045,5931.38
161920,Hotel_1919,Bengaluru,Resort,5,345,47898.82
161921,Hotel_1920,Goa,Boutique,3,53,26107.17
161922,Hotel_1921,Goa,Boutique,3,739,46189.09
161923,Hotel_1922,Singapore,Budget,3,598,39968.08
161924,Hotel_1923,Dubai,Business,2,623,1999.59
161925,Hotel_1924,Jaipur,Resort,5,914,30269.09
161926,Hotel_1925,Dubai,Boutique,3,858,46792.76
161927,Hotel_1926,Goa,Resort,5,122,46296.62
161928,Hotel_1927,Delhi,Business,2,172,18619.75
161929,Hotel_1928,Singapore,Luxury,4,373,21925.18
161930,Hotel_1929,Jaipur,Resort,4,1150,3095.06
161931,Hotel_1930,Bengaluru,Business,3,537,4586.36
161932,Hotel_1931,Delhi,Business,4,1136,12571.27
