Booking_ID,Guest_ID,Hotel_ID,Booking_Date,Checkin_Date,Nights,Rooms_Booked,Channel,Status,Room_Rate,Discount_Pct
20105855,1503660.0,160608.0,2024-05-27 05:23:10,2025-10-02 14:14:19,2,4,Corporate,Confirmed,18023.39,10
20105856,1531272.0,161106.0,2025-06-27 16:45:16,2023-10-08 22:34:31,6,4,Corporate,Confirmed,32166.06,0
20105857,1530916.0,160244.0,2025-02-06 19:38:35,2023-11-21 11:22:06,9,4,Website,Confirmed,44475.53,5
20105858,1519864.0,160205.0,2023-08-06 02:44:11,2024-10-22 07:33:42,5,4,Travel Agent,Confirmed,25984.97,0
20105859,1500142.0,161992.0,2025-05-16 00:30:35,2025-11-25 08:22:14,6,3,App,Confirmed,11304.44,0
20105860,1525201.0,160647.0,2023-03-23 09:49:40,2025-07-09 21:29:57,11,3,Corporate,Completed,10421.35,25
20105861,1515125.0,161771.0,2023-03-21 16:09:49,2024-02-21 04:21:30,7,1,Website,Cancelled,13283.35,20
20105862,1517007.0,160948.0,2025-10-16 02:50:25,2025-04-01 19:50:17,1,1,Website,Confirmed,28779.65,25
20105863,1504387.0,160035.0,2025-03-11 22:23:08,2023-09-04 23:58:08,1,2,OTA,Confirmed,27902.68,15
20105864,1535262.0,160182.0,2023-03-31 01:18:51,2025-08-16 23:40:12,4,1,OTA,Confirmed,36170.18,15
20105865,1513859.0,161220.0,2025-10-09 23:21:18,2023-11-30 17:22:54,8,2,OTA,Completed,14173.2,10
20105866,1526232.0,160320.0,2025-07-26 17:15:33,2024-02-13 10:56:14,11,1,Travel Agent,Cancelled,17117.11,5
20105867,1529796.0,161109.0,2023-12-02 00:48:05,2024-04-14 00:57:43,13,2,Corporate,Confirmed,16255.41,10
20105868,1511095.0,160406.0,2023-04-08 16:37:17,2023-04-06 02:34:01,1,2,Corporate,Completed,9093.67,20
20105869,1517946.0,161322.0,2023-10-09 13:12:38,2023-03-11 22:58:41,13,4,OTA,Completed,21264.05,5
20105870,1507619.0,160325.0,2024-01-16 06:09:55,2023-04-03 12:05:01,1,1,App,Completed,2555.6,0
20105871,1533117.0,160582.0,2023-03-04 02:51:23,2024-09-01 19:47:45,8,2,Website,Cancelled,19855.7,5
20105872,1515603.0,160656.0,2025-09-02 01:04:27,2023-05-19 11:15:04,7,3,Travel Agent,Completed,39705.45,15
20105873,1513673.0,160033.0,2023-05-20 19:22:26,2024-06-28 15:56:04,7,4,Travel Agent,Confirmed,42529.49,25
20105874,1537901.0,161651.0,2023-10-26 18:55:05,2025-11-08 01:46:26,14,1,Travel Agent,Completed,28077.9,5
20105875,1523704.0,161947.0,2024-05-17 18:46:45,2025-10-14 12:24:06,11,2,Website,Confirmed,33519.35,10
20105876,1502694.0,161575.0,2023-04-23 18:17:22,2023-12-06 12:33:55,14,1,App,Confirmed,3030.17,10
20105877,1502118.0,160172.0,2024-10-29 09:45:07,2024-01-20 22:09:23,9,4,OTA,Confirmed,8489.04,0
20105878,1511050.0,161044.0,2025-07-03 00:10:57,2025-03-01 07:22:00,10,1,Travel Agent,Confirmed,1915.03,25
20105879,1521350.0,160450.0,2024-11-18 23:12:19,2025-06-30 07:36:56,2,1,Travel Agent,COMPLETED,1604.76,5
20105880,1518095.0,161904.0,2023-12-06 04:19:29,2025-03-31 21:38:06,4,2,App,Cancelled,35559.83,15
20105881,1523515.0,160883.0,2025-05-06 12:56:36,2024-03-01 10:56:01,2,1,App,Confirmed,1951.8,20
20105882,1512736.0,160196.0,2024-11-17 11:21:03,2025-08-22 14:26:15,4,4,OTA,Confirmed,39212.08,15
20105883,1537713.0,161131.0,2025-04-02 23:42:56,2024-03-02 19:44:39,6,3,Corporate,No Show,1663.15,25
20105884,1536492.0,160487.0,2023-05-27 03:56:07,2024-06-20 11:52:11,5,2,Website,Completed,7846.8,10
20105885,1527059.0,161991.0,2023-09-01 13:42:43,2024-10-16 07:08:47,3,1,OTA,Cancelled,14456.17,0
20105886,1519303.0,160718.0,2023-08-15 21:58:43,2023-01-19 12:47:21,1,4,App,No Show,34052.23,5
20105887,1501344.0,160665.0,2024-06-20 18:24:12,2023-07-13 20:23:59,12,3,OTA,Confirmed,35560.28,10
20105888,1520068.0,160566.0,2024-09-21 09:03:01,2025-04-23 18:46:10,1,1,App,Confirmed,36255.98,5
20105889,1533163.0,160268.0,2025-02-07 09:36:24,2023-06-12 20:50:19,9,1,Website,Confirmed,15048.61,10
20105890,1517474.0,160841.0,2025-04-14 10:39:02,2025-03-09 14:24:00,8,3,Travel Agent,Confirmed,10103.95,5
20105891,1527603.0,161424.0,2023-03-23 06:08:33,2024-03-03 10:29:12,13,2,Website,Completed,25685.92,5
20105892,1519011.0,160020.0,2023-09-10 08:18:45,2025-10-06 19:28:48,4,2,App,Confirmed,17911.98,5
20105893,1535572.0,161391.0,2024-12-13 08:40:38,2024-02-21 04:48:39,2,3,Corporate,Completed,23059.09,5
20105894,1505444.0,160215.0,2024-07-13 04:28:37,2024-05-14 22:57:43,7,1,App,Completed,33979.25,15
20105895,1511348.0,160450.0,2024-05-27 08:25:09,2023-08-31 15:20:19,2,3,Travel Agent,Confirmed,2833.35,15
20105896,1532712.0,161184.0,2024-06-04 21:48:55,2024-09-21 14:44:28,9,4,Website,Confirmed,11725.19,25
20105897,1508810.0,161156.0,2024-08-27 18:08:02,2024-01-14 18:53:47,2,2,Travel Agent,No Show,32206.87,10
20105898,,160273.0,2023-05-18 09:25:40,2024-11-25 06:23:30,8,1,Website,Completed,39494.7,5
20105899,1535807.0,161363.0,2025-04-14 18:28:47,2024-09-28 03:06:53,14,4,OTA,Confirmed,40180.77,10
20105900,1521854.0,160381.0,2023-01-30 23:01:01,2025-02-08 22:22:55,3,2,Website,Confirmed,32235.17,15
20105901,1529303.0,160990.0,2024-08-13 13:30:39,2025-06-20 00:09:05,13,3,Website,Confirmed,29036.77,10
20105902,1533341.0,160560.0,2023-07-12 03:22:30,2024-02-04 20:23:52,3,4,Website,Completed,23604.58,5
20105903,1501646.0,160959.0,2025-03-29 20:17:38,2025-12-17 08:33:55,14,2,OTA,Cancelled,33238.18,25
20105904,1520226.0,161923.0,2024-10-06 22:49:48,2024-12-23 12:01:56,13,3,OTA,Confirmed,17410.92,15
20105905,1517988.0,160568.0,2024-05-30 13:12:32,2024-08-17 09:20:20,2,3,Travel Agent,Cancelled,21000.69,20
20105906,1530415.0,161150.0,2024-10-01 01:42:23,2024-12-29 18:49:38,2,1,Website,Confirmed,7493.13,25
20105907,1529212.0,161860.0,2023-10-10 20:45:56,2023-03-08 02:49:17,10,3,Website,Confirmed,31312.94,20
20105908,1527197.0,161281.0,2023-10-14 00:04:47,2024-08-04 16:45:29,4,3,OTA,Confirmed,31922.68,0
20105909,1530506.0,161881.0,2025-12-04 16:01:35,2025-12-26 00:40:44,3,1,Corporate,Confirmed,44048.54,5
20105910,1501432.0,160420.0,2023-05-11 12:13:29,2023-05-26 23:30:42,2,4,Travel Agent,Confirmed,7039.54,5
20105911,1515058.0,161988.0,2024-03-27 03:20:20,2024-02-28 01:08:14,10,2,OTA,Confirmed,22296.2,10
20105912,1506111.0,160166.0,2023-06-08 09:54:27,2023-10-23 06:25:28,2,4,Corporate,Confirmed,21970.34,15
20105913,1531230.0,161422.0,2023-11-15 14:57:52,2025-05-23 13:26:50,13,4,Travel Agent,Confirmed,25121.18,15
20105914,1503904.0,161604.0,2024-10-29 04:33:52,2024-08-15 21:11:59,9,3,App,No Show,33290.22,25
20105915,1500970.0,161113.0,2025-07-20 13:47:53,2024-06-12 03:14:19,14,1,App,Completed,18503.99,0
20105916,1527261.0,161279.0,2025-03-04 13:24:56,2023-11-17 19:02:27,5,4,Website,Completed,18946.05,15
20105917,1511954.0,161998.0,2024-04-10 03:15:35,2023-10-12 05:38:58,10,1,OTA,Confirmed,14765.2,5
20105918,1521376.0,160253.0,2024-01-09 13:09:02,2023-08-16 03:09:11,2,2,OTA,Completed,32194.64,20
20105919,1528306.0,161117.0,2025-01-19 16:06:30,2025-03-28 00:20:01,10,4,Website,Completed,10721.12,0
20105920,1501447.0,161752.0,2023-08-09 04:28:40,2023-09-25 05:37:41,1,2,App,Completed,25995.05,5
20105921,1504704.0,160274.0,2024-11-14 07:28:24,2024-07-24 01:35:09,3,3,Travel Agent,Confirmed,20867.41,15
20105922,1506492.0,161143.0,2023-01-23 07:28:55,2023-08-25 13:49:12,3,1,OTA,Cancelled,25351.58,20
20105923,1526627.0,161065.0,2025-11-01 02:49:49,2024-12-29 13:03:03,13,4,Corporate,Confirmed,22719.94,0
20105924,1537847.0,161445.0,2025-05-17 20:59:42,2023-09-17 23:31:14,3,1,App,Confirmed,33327.17,0
20105925,1524254.0,161452.0,2023-02-13 20:22:48,2025-05-07 16:57:01,7,4,App,Cancelled,21250.71,20
20105926,1502175.0,160984.0,2023-08-19 20:03:10,2024-03-13 13:45:57,14,3,OTA,No Show,10765.04,0
20105927,1528293.0,,2025-04-13 02:21:04,2025-01-31 06:27:36,7,3,Corporate,Confirmed,9456.97,15
20105928,1501743.0,161223.0,2024-05-17 03:48:46,2023-12-24 09:12:57,2,4,OTA,Cancelled,30344.28,10
20105929,1537041.0,161824.0,2024-09-20 05:29:43,2023-06-08 00:28:48,7,2,Website,Confirmed,40032.81,10
20105930,1522038.0,161382.0,2023-11-09 07:22:46,2023-02-22 18:13:21,2,3,App,Confirmed,23382.1,15
20105931,1534878.0,161749.0,2024-04-12 21:32:22,2023-12-13 17:18:40,14,2,App,Completed,23374.68,5
20105932,1510014.0,161973.0,2025-08-31 13:55:36,2025-12-14 13:19:50,1,1,App,No Show,8133.45,0
20105933,1528068.0,161641.0,2024-10-13 20:52:14,2024-11-10 18:20:39,12,3,Travel Agent,Confirmed,37334.93,15
20105934,1533269.0,161998.0,2025-06-18 21:03:22,2025-05-13 20:54:02,7,3,OTA,Confirmed,8647.43,10
20105935,1535389.0,161481.0,2024-07-10 10:25:24,2025-10-05 20:19:06,4,4,Corporate,Confirmed,28516.92,5
20105936,1513153.0,161469.0,2025-04-04 12:28:05,2025-08-12 23:46:36,2,4,Travel Agent,Completed,44572.72,25
20105937,1511089.0,160514.0,2024-11-21 10:02:24,2024-09-07 06:08:59,2,4,Travel Agent,Completed,39842.79,20
20105938,1517660.0,161942.0,2024-09-04 12:11:30,2024-09-15 02:31:19,7,4,Corporate,Confirmed,42605.81,25
20105939,1535088.0,161741.0,2023-02-05 13:38:15,2024-03-02 07:45:39,4,4,Corporate,Cancelled,18588.88,10
20105940,1509582.0,160308.0,2023-08-25 16:21:20,2025-09-12 20:53:49,6,2,App,Confirmed,20370.82,15
20105941,1538945.0,160332.0,2023-12-12 05:15:13,2023-01-03 04:49:58,13,1,Corporate,Confirmed,1522.74,0
20105942,1505378.0,160901.0,2024-05-31 09:47:59,2023-12-17 17:10:36,13,3,Corporate,Confirmed,42443.72,0
20105943,1506363.0,161489.0,2024-08-15 10:42:54,2023-07-31 02:04:38,8,1,OTA,Confirmed,42092.26,5
20105944,1536432.0,161995.0,2024-08-12 01:51:54,2023-03-15 12:21:04,14,3,Travel Agent,Completed,13589.67,20
20105945,1531154.0,160406.0,2024-02-22 22:21:26,2025-10-04 14:19:06,9,3,Corporate,Confirmed,22016.38,5
20105946,1512064.0,161127.0,2023-06-20 15:52:07,2024-01-02 01:12:45,9,4,Corporate,Confirmed,38680.82,0
20105947,1529342.0,160367.0,2024-07-30 06:45:40,2025-08-16 01:51:41,13,3,Travel Agent,Confirmed,8938.27,0
20105948,1534576.0,160125.0,2023-09-09 20:40:51,2025-03-10 23:31:57,6,2,Website,Confirmed,8688.66,5
20105949,1515315.0,161172.0,2023-12-01 05:11:24,2023-04-20 12:40:56,11,2,OTA,Confirmed,25911.29,20
20105950,1515446.0,160627.0,2025-05-19 17:51:21,2025-02-04 07:17:56,13,4,Travel Agent,Completed,21924.71,10
20105951,1527717.0,160822.0,2025-02-19 12:27:16,2025-12-01 10:59:42,6,3,Corporate,Confirmed,36669.2,5
20105952,1518875.0,161075.0,2023-10-09 02:37:51,2023-08-21 08:08:23,14,4,Corporate,Confirmed,35651.57,25
20105953,1502984.0,160652.0,2024-05-24 15:45:52,2024-04-28 14:21:12,9,1,OTA,Completed,4594.35,20
20105954,1512741.0,160510.0,2024-04-27 07:22:16,2025-02-09 11:09:36,8,2,Corporate,Completed,33376.45,25
20105955,1526367.0,161368.0,2023-11-06 03:45:51,2024-01-30 08:39:15,13,4,Website,Confirmed,40940.88,10
20105956,1513101.0,161756.0,2025-12-22 13:58:18,2024-11-14 01:49:38,10,2,Website,Completed,31968.62,0
20105957,1530845.0,161361.0,2024-05-04 02:24:32,2025-06-23 19:11:21,8,1,App,Completed,40873.91,20
20105958,1504672.0,160903.0,2025-06-14 19:48:55,2025-11-01 22:37:27,8,1,Corporate,Confirmed,30421.68,5
20105959,1534493.0,161940.0,2025-05-12 17:13:18,2024-10-20 07:51:10,12,1,Website,Confirmed,15528.26,5
20105960,1513562.0,161800.0,2023-01-17 03:57:00,2024-05-27 20:47:41,1,1,Travel Agent,Cancelled,24376.81,0
20105961,1520791.0,160761.0,2025-11-10 18:51:05,2024-08-06 11:00:01,13,2,Travel Agent,Confirmed,28208.54,15
20105962,1519439.0,161905.0,2023-02-05 09:43:45,2024-05-13 16:30:57,3,2,Corporate,No Show,14419.87,10
20105963,1508419.0,160679.0,2023-11-04 01:44:44,2023-06-13 12:22:15,6,3,OTA,Confirmed,38360.55,0
20105964,1517733.0,161433.0,2023-02-08 12:31:55,2023-12-24 20:48:38,14,4,App,Completed,17966.82,5
20105965,1515679.0,161048.0,2025-01-30 17:44:02,2023-12-22 04:26:47,5,2,Travel Agent,Confirmed,9310.75,10
20105966,1514699.0,160878.0,2023-04-20 17:42:54,2024-01-18 18:26:30,10,3,App,Completed,41347.82,15
20105967,1504089.0,160355.0,2025-01-02 03:57:21,2025-10-25 09:27:32,12,4,Corporate,Confirmed,42464.51,5
20105968,1505446.0,160218.0,2023-05-18 00:02:23,2023-11-27 22:45:35,14,3,Travel Agent,Confirmed,12536.05,20
20105969,1528289.0,160652.0,2024-12-27 23:11:12,2025-08-02 15:44:44,8,3,Corporate,Completed,42532.11,15
20105970,1530659.0,161601.0,2024-09-25 05:20:04,2025-06-05 16:34:53,10,3,Corporate,Confirmed,30870.57,10
20105971,1529376.0,,2024-06-28 20:06:57,2023-11-06 04:43:57,9,2,App,Cancelled,21691.5,10
20105972,1503119.0,161705.0,2023-10-23 06:35:04,2025-11-12 00:48:05,14,3,OTA,Confirmed,27819.16,0
20105973,1535748.0,160870.0,2025-04-06 13:01:53,2024-10-30 02:48:47,14,1,OTA,Confirmed,28259.15,10
20105974,1520849.0,160144.0,2023-06-05 14:12:22,2023-05-23 11:07:20,7,2,Website,Completed,15713.18,5
20105975,1535576.0,160032.0,2023-05-09 07:19:10,2023-07-16 13:00:18,4,3,Website,Confirmed,41214.13,20
20105976,1534237.0,161108.0,2023-09-24 12:35:01,2024-09-24 10:59:13,3,1,OTA,Confirmed,10788.05,25
20105977,1519741.0,160806.0,2025-01-12 12:03:36,2025-02-08 16:37:48,11,2,Travel Agent,Confirmed,5036.11,20
20105978,1517586.0,161671.0,2023-06-04 13:27:20,2023-02-27 19:56:32,10,4,Website,Confirmed,36802.85,25
20105979,1508060.0,161945.0,2023-02-18 23:39:31,2023-10-20 04:53:52,7,4,App,Confirmed,13576.83,25
20105980,1536078.0,161611.0,2024-07-17 03:30:58,2024-11-27 13:39:34,14,2,Corporate,Confirmed,33639.16,5
20105981,1523258.0,160692.0,2025-09-23 01:24:53,2025-02-10 18:53:04,4,1,Corporate,Confirmed,27416.6,25
20105982,1511156.0,161758.0,2023-02-15 17:01:38,2023-02-28 07:53:23,12,3,App,Cancelled,8289.78,25
20105983,1508697.0,161830.0,2023-03-05 18:24:47,2023-09-29 12:09:44,6,4,OTA,Confirmed,22669.64,10
20105984,1536147.0,160941.0,2024-07-15 05:13:10,2023-10-20 22:37:40,3,2,OTA,Confirmed,11819.94,0
20105985,,160885.0,2024-07-11 14:33:17,2023-05-21 14:45:15,8,4,App,Confirmed,20756.74,25
20105986,1524763.0,161033.0,2025-08-19 14:30:50,2024-11-01 00:55:12,11,3,App,Confirmed,23190.87,20
20105987,1508072.0,160926.0,2023-11-30 16:40:01,2025-10-12 17:46:16,7,1,OTA,Confirmed,22422.15,20
20105988,1501266.0,161373.0,2024-06-09 04:30:29,2024-06-19 21:48:28,8,4,Corporate,Confirmed,31411.81,20
20105989,1522996.0,160342.0,2025-11-07 11:28:01,2024-12-20 05:30:00,3,3,App,Confirmed,31328.27,5
20105990,1502143.0,160689.0,2025-07-03 21:45:20,2023-07-11 22:20:49,5,4,App,Completed,38913.4,15
20105991,1520562.0,160916.0,2025-06-21 14:40:05,2025-12-16 00:01:45,10,3,OTA,Completed ,9435.24,20
20105992,1529372.0,161771.0,2024-08-30 15:53:09,2023-02-13 15:26:48,11,3,App,Confirmed,6973.68,15
20105993,1526651.0,160713.0,2025-06-22 09:26:11,2025-08-05 04:15:09,7,4,OTA,Confirmed,35842.4,15
20105994,1503370.0,160547.0,2025-06-17 01:20:45,2025-10-27 15:40:42,10,2,OTA,Confirmed,4592.36,20
20105995,1500404.0,160882.0,2024-07-10 06:39:41,2023-03-22 22:52:50,7,3,Travel Agent,Confirmed,19185.14,5
20105996,1522240.0,161878.0,2025-12-22 06:20:33,2024-05-17 10:17:08,11,3,Corporate,Confirmed,27721.54,25
20105997,1507656.0,162000.0,2024-04-17 10:02:23,2023-10-29 15:56:23,13,2,App,Confirmed,24766.78,0
20105998,1501528.0,160501.0,2023-07-21 16:48:06,2023-07-03 02:30:55,14,1,Travel Agent,No Show,22592.01,20
20105999,1521503.0,160100.0,2024-09-01 09:50:39,2025-11-20 14:23:03,4,4,Website,Confirmed,10031.99,5
20106000,1523361.0,161774.0,2023-03-05 18:43:39,2023-06-15 05:11:25,8,2,App,Confirmed,29916.48,15
20106001,1519755.0,160430.0,2023-02-18 23:31:49,2023-05-14 09:29:40,9,1,App,Confirmed,31662.2,15
20106002,1500616.0,160127.0,2023-06-10 07:56:39,2025-05-21 11:15:20,2,3,Website,Completed,23837.77,10
20106003,1523628.0,161465.0,2024-11-03 04:34:43,2024-08-19 17:59:50,2,3,App,Confirmed,12363.0,5
20106004,1514377.0,161497.0,2023-11-25 02:50:16,2024-02-28 21:08:54,5,4,OTA,Completed,27715.23,15
20106005,1523709.0,160920.0,2025-07-06 12:56:13,2024-05-24 08:40:30,12,4,Website,Confirmed,2701.04,20
20106006,1534354.0,160923.0,2023-06-15 00:43:57,2024-06-10 22:17:42,3,1,OTA,Confirmed,23083.33,20
20106007,1507094.0,161647.0,2025-09-28 19:38:41,2023-08-31 20:07:47,13,2,Website,No Show,28004.28,0
20106008,1509614.0,161886.0,2023-02-07 14:49:04,2024-03-22 01:10:15,4,2,Corporate,Confirmed,28680.29,20
20106009,1518277.0,160757.0,2023-11-14 19:32:55,2023-08-09 00:01:36,13,4,Travel Agent,Confirmed,25125.95,5
20106010,1512123.0,161849.0,2024-05-31 05:08:20,2025-10-30 07:00:03,7,4,App,Confirmed,18777.12,25
20106011,1517827.0,161312.0,2024-11-26 14:46:18,2024-04-03 17:30:45,7,2,App,No Show,9986.57,10
20106012,1512678.0,161662.0,2023-06-02 02:50:23,2023-07-20 03:57:15,11,1,App,Cancelled,6449.14,15
20106013,1516721.0,161307.0,2024-03-26 23:44:01,2023-08-26 22:13:21,1,2,Travel Agent,Confirmed,4010.99,15
20106014,1502378.0,160885.0,2025-01-25 18:13:55,2023-04-03 04:22:49,11,1,Website,Completed,38862.4,5
20106015,1512136.0,160164.0,2023-03-11 13:06:15,2024-05-18 14:19:57,3,2,OTA,No Show,15172.84,5
20106016,1515448.0,160955.0,2024-07-08 07:11:35,2023-04-25 04:34:47,6,1,Corporate,Confirmed,21782.83,20
20106017,1505299.0,161929.0,2025-07-18 11:23:03,2024-04-01 15:11:58,13,2,Website,Completed,15175.07,25
20106018,1525557.0,161006.0,2025-10-22 15:53:23,2025-10-09 20:11:57,2,3,OTA,Cancelled,37501.72,25
20106019,1516357.0,160655.0,2025-05-25 17:18:37,2023-11-30 01:41:47,11,1,OTA,Confirmed,6284.88,20
20106020,1512005.0,160396.0,2023-04-21 18:46:39,2025-02-07 02:39:36,6,1,App,Cancelled,25648.91,10
20106021,1505646.0,161338.0,2025-09-01 20:53:58,2023-04-05 13:59:27,10,4,Corporate,Confirmed,14981.69,0
20106022,1514621.0,160527.0,2025-07-27 08:44:21,2023-12-10 13:40:03,7,3,Travel Agent,Confirmed,3413.12,20
20106023,1526509.0,160348.0,2023-12-05 02:43:15,2023-01-08 22:12:19,5,1,Website,Confirmed,9450.34,10
20106024,1539167.0,160031.0,2023-10-10 06:52:00,2024-03-28 18:18:35,1,4,Website,Confirmed,20368.74,0
20106025,1500898.0,160719.0,2025-03-19 14:29:13,2023-12-25 06:14:25,10,1,Website,Confirmed,44419.81,20
20106026,1536930.0,160089.0,2025-09-03 15:23:11,2025-12-11 01:11:54,3,3,Website,Completed,36193.46,25
20106027,1512602.0,161031.0,2025-09-16 18:42:11,2024-09-23 06:44:24,8,4,Website,Cancelled,36336.58,10
20106028,1527914.0,160681.0,2024-09-18 06:14:12,2023-03-16 11:35:40,8,3,Website,Cancelled,13545.36,10
20106029,1534662.0,160362.0,2025-12-20 09:54:17,2024-03-08 23:04:28,3,4,Travel Agent,Confirmed,22284.29,20
20106030,1535281.0,160931.0,2023-09-18 21:53:48,2023-11-17 01:11:48,3,4,Travel Agent,Confirmed,20838.33,25
20106031,1530104.0,160980.0,2023-09-05 23:07:56,2023-03-12 08:11:58,2,1,Website,Confirmed,24083.69,10
20106032,1508883.0,161475.0,2024-07-05 02:51:37,2024-01-20 16:37:55,9,1,Corporate,Confirmed ,17229.56,5
20106033,1505013.0,161238.0,2024-03-24 03:40:35,2023-05-16 08:00:23,4,4,Travel Agent,Confirmed,11984.82,10
20106034,1535382.0,161041.0,2025-07-14 07:02:54,2025-11-07 12:50:15,1,3,Website,Completed,14979.26,5
20106035,1531147.0,160479.0,2025-01-20 21:15:34,2025-10-03 11:52:38,11,1,App,Confirmed,6886.18,25
20106036,1524790.0,161954.0,2023-01-16 22:06:50,2025-07-31 05:38:58,2,1,Travel Agent,Completed,9770.43,25
20106037,1534122.0,160099.0,2024-07-11 15:20:33,2024-05-06 19:42:46,2,2,Corporate,Confirmed,22914.71,25
20106038,1535954.0,161793.0,2024-01-14 08:12:59,2025-07-03 15:53:08,14,2,Travel Agent,Confirmed,2892.04,15
20106039,1503195.0,161866.0,2025-02-19 07:26:34,2023-03-19 02:52:23,2,2,OTA,Confirmed,26740.94,0
20106040,1506668.0,161180.0,2025-01-06 06:11:06,2025-11-26 11:16:31,2,3,Corporate,Completed,34799.9,0
20106041,1527998.0,161406.0,2025-12-10 09:57:08,2024-01-14 11:53:25,11,4,Travel Agent ,Confirmed,43262.43,0
20106042,1529315.0,161725.0,2024-10-27 07:27:19,2024-08-04 12:42:53,2,3,CORPORATE,Cancelled,31287.79,15
20106043,1524763.0,161393.0,2024-09-12 03:17:45,2025-06-06 05:51:45,14,3,Travel Agent,Completed,32874.8,5
20106044,1506650.0,161810.0,2025-10-24 12:08:43,2023-06-05 17:36:29,13,4,Corporate,Confirmed,30340.09,10
20106045,1527050.0,161133.0,2025-12-13 01:16:42,2024-12-10 00:35:38,6,1,OTA ,Confirmed,10760.1,10
20106046,1514805.0,160394.0,2025-03-25 04:47:20,2024-12-31 12:48:33,8,4,Website,No Show,27492.64,25
20106047,1536746.0,161416.0,2025-02-16 06:40:12,2025-02-14 20:46:23,8,2,Corporate,Confirmed,22297.03,15
20106048,1526594.0,160483.0,2025-08-29 23:05:22,2024-07-03 06:35:59,8,3,Travel Agent,Cancelled,1973.96,0
20106049,1518011.0,160739.0,2025-06-12 00:40:13,2023-05-03 11:28:12,11,2,Travel Agent,Cancelled,2669.75,20
20106050,1537195.0,161809.0,2025-09-27 05:01:02,2024-05-08 17:03:57,5,4,Corporate,Confirmed,38653.77,10
20106051,1515935.0,161697.0,2023-07-15 18:47:54,2025-07-11 18:20:14,10,2,App,Confirmed,39815.31,10
20106052,1530184.0,161678.0,2023-10-22 03:21:48,2025-11-30 20:22:40,1,4,Travel Agent,Cancelled,40144.03,5
20106053,1533481.0,160697.0,2023-12-19 22:03:15,2025-09-21 01:42:34,11,1,App,Confirmed,19326.48,15
20106054,1517727.0,160943.0,2025-05-20 05:54:36,2024-05-02 16:05:30,11,4,OTA,Confirmed,11171.81,5
20106055,1531161.0,161084.0,2024-05-30 21:10:27,2024-06-08 17:22:41,8,3,App,Confirmed,13981.81,10
20106056,1532934.0,161355.0,2024-08-14 14:54:20,2023-05-18 09:44:44,3,2,Travel Agent,Completed,10319.09,20
20106057,1500348.0,161963.0,2025-02-17 17:32:22,2024-11-28 21:07:55,5,2,App,Confirmed,6425.38,10
20106058,1531876.0,162000.0,2025-09-04 14:05:09,2023-11-14 05:42:24,10,2,Corporate,Completed,13413.4,20
20106059,1520760.0,160110.0,2023-06-16 03:29:49,2024-09-22 01:27:27,11,1,App,Completed,3197.69,15
20106060,1518930.0,161988.0,2024-07-10 02:27:47,2024-07-16 14:19:08,2,2,App,Completed,7895.37,0
20106061,1532801.0,160807.0,2024-07-07 11:33:45,2025-02-20 00:41:39,12,4,Website,Confirmed,41947.95,25
20106062,1537786.0,160971.0,2023-05-10 21:26:55,2025-07-26 16:37:18,13,2,OTA,Confirmed,1562.13,20
20106063,1508212.0,161255.0,2025-04-22 00:29:24,2025-06-28 18:22:07,3,1,Corporate,Completed,16764.05,15
20106064,1518467.0,160142.0,2023-07-03 01:48:38,2024-07-17 13:59:31,1,1,Website,Confirmed,26735.3,25
20106065,1517403.0,160076.0,2024-06-26 21:43:55,2025-04-28 08:40:28,13,2,OTA,Completed,17629.6,10
20106066,1519656.0,161355.0,2023-10-20 23:56:42,2023-08-10 01:27:41,13,4,Travel Agent,Confirmed,11057.51,10
20106067,1518905.0,160721.0,2024-05-12 10:28:23,2023-12-01 15:27:24,6,4,App,Confirmed,24597.41,5
20106068,1526273.0,160170.0,,2024-06-26 01:54:56,14,2,App,Cancelled,27400.98,15
20106069,1518173.0,160749.0,2023-07-03 23:03:03,2024-10-20 12:11:47,13,2,Corporate,Completed,11501.47,25
20106070,1508516.0,161939.0,2023-10-25 04:57:08,2023-05-22 04:44:59,8,3,Corporate,Confirmed,16719.06,5
20106071,1514181.0,160032.0,2025-07-05 11:36:42,2024-12-19 22:22:58,9,1,Corporate,Confirmed,6795.65,0
20106072,1532068.0,161762.0,2025-06-28 13:08:04,2025-11-21 17:03:47,10,4,OTA,Completed,13834.74,5
20106073,1517291.0,160905.0,2025-09-05 08:20:10,2024-06-17 09:03:29,12,1,Travel Agent,Completed,44799.99,20
20106074,1503702.0,160273.0,2023-02-12 20:26:45,2023-08-16 15:19:30,6,4,OTA,Confirmed,43741.28,0
20106075,1501425.0,160033.0,2023-01-17 13:08:06,2024-07-21 22:47:25,10,2,Corporate,Confirmed,20246.04,5
20106076,1539098.0,161596.0,2024-03-15 23:21:13,2023-09-22 22:13:52,10,2,Corporate,Cancelled,34704.62,5
20106077,1532714.0,160113.0,2025-09-10 23:18:56,2025-08-12 14:59:29,14,3,Website,Confirmed,3221.58,25
20106078,1519766.0,160780.0,2024-09-16 03:44:59,2024-07-04 21:56:19,13,3,Website,Confirmed,44511.53,10
20106079,1532727.0,161160.0,2025-09-19 22:34:58,2023-02-14 16:24:27,7,2,Travel Agent,Cancelled,39783.68,0
20106080,1522452.0,160446.0,2025-11-21 03:13:48,2025-01-22 21:52:06,8,2,App,Completed,25212.14,10
