Channel_ID,Channel_Name,Campaign_Date,Spend,Impressions,Clicks,Bookings_Attributed
231182,Email,2023-07-14 21:49:50,773781.42,2533931,51373,15723
231183,OTA,2025-07-12 07:54:07,433543.59,7957970,433063,22785
231184,Email,2023-04-22 09:10:04,266386.3,2543632,253724,19525
231185,Meta,2024-05-25 03:10:28,187252.48,5727292,263096,9085
231186,Email,2023-10-12 09:51:19,111175.2,2098130,474862,4887
231187,Email,2025-11-07 20:07:39,520520.07,8352389,300359,7283
231188,Email,2023-06-27 13:10:50,787040.92,1784142,411241,24422
231189,Affiliate,2025-10-24 19:19:01,581310.08,3836283,41144,23252
231190,Affiliate,2024-07-22 09:03:24,376771.05,6208375,447235,18778
231191,Affiliate,2025-11-07 19:03:54,453826.46,3226567,111048,3964
231192,Google Ads,2025-01-25 05:46:43,541428.35,4851480,300941,6809
231193,OTA,2025-08-21 17:34:16,186909.64,8894096,419324,13475
231194,Google Ads,2023-07-01 20:37:52,813868.68,8606498,14374,10311
231195,Google Ads,2024-01-23 00:47:50,798035.73,1408619,37277,27089
231196,Google Ads,2023-06-23 08:58:42,190152.42,571253,98570,11170
231197,Meta,2025-11-16 00:50:14,466482.53,3040761,90795,537
231198,Google Ads,2024-06-10 21:17:11,937522.3,1922832,204432,1033
231199,Affiliate,2024-02-03 00:58:52,402393.16,9431123,410749,3481
231200,Meta,2024-11-15 01:08:33,251218.28,2047954,362942,29276
231201,Affiliate,2025-06-28 22:42:12,780965.17,1314304,217465,9598
231202,Email,2025-08-07 20:24:59,450495.5,4401568,203875,14003
231203,Google Ads,2025-07-12 19:33:02,172588.18,1418492,320661,29323
231204,Meta,2025-08-09 14:45:49,425598.26,2997296,232990,9656
231205,Email,2023-01-07 16:41:20,187883.54,967044,355987,22215
231206,Affiliate,2025-03-07 04:41:17,520893.35,7838464,186532,18752
231207,Affiliate,2023-06-22 07:48:19,567046.12,4301118,225564,17520
231208,Affiliate,2025-12-09 17:29:55,411391.26,7096511,484236,3061
231209,Meta,2023-04-09 22:22:40,704342.01,3890822,295176,28107
231210,Affiliate,2024-01-15 10:25:42,225366.9,6285031,355883,24602
231211,Direct,2024-01-24 15:57:33,644861.25,2281545,27274,20251
231212,OTA,2024-10-17 14:00:27,941328.72,4139618,499564,12157
231213,OTA,2024-12-16 04:48:25,584406.49,8385878,72699,4909
231214,Affiliate,2024-07-04 02:49:25,520539.53,4385090,384756,19817
231215,Affiliate,2023-01-10 21:09:10,710105.92,9552566,98773,9440
231216,Affiliate,2023-01-14 05:30:19,319417.69,8057472,372738,18807
231217,Affiliate,2024-01-23 23:30:41,467169.36,6425836,414201,24273
231218,Meta,2023-12-09 01:39:39,908431.23,9088167,384073,15765
231219,Direct,2023-04-16 10:18:07,731616.24,7828573,427169,12142
231220,Email,2025-04-08 13:38:58,909032.91,2310426,381960,17452
231221,Direct,2024-07-21 09:05:57,44086.64,8268397,93822,24387
231222,Meta,2025-05-22 23:50:35,488755.9,6493366,49528,26442
231223,Google Ads,2024-08-16 05:40:04,300104.46,7753542,418141,26662
231224,Google Ads,2024-06-02 13:37:06,664639.75,498720,98806,19154
231225,Direct,2025-02-22 08:47:31,334143.01,2578310,17756,18039
231226,Affiliate,2024-08-02 15:11:10,633590.5,8367983,15333,6860
231227,Direct,2023-09-08 13:06:48,840441.54,8698360,446734,6123
231228,OTA,2024-07-21 07:12:43,384747.96,6228055,228820,26409
231229,Meta,2023-06-13 07:49:01,355787.27,8257550,184346,28947
231230,Affiliate,2024-10-27 11:29:38,553218.72,8337504,107719,7352
231231,Google Ads,2023-04-30 12:34:34,765645.64,7292633,133905,6261
231232,Direct,2023-02-01 14:26:51,587202.24,6690120,239320,29678
231233,OTA,2023-12-29 07:00:50,902380.04,8714888,319009,28372
231234,Affiliate,2023-04-29 12:24:50,971096.84,3409166,76201,21458
231235,Affiliate,2025-02-03 03:27:30,916616.78,144767,234499,16472
231236,Email,2023-01-21 07:01:09,819390.45,2258819,31721,19376
231237,Email,2023-03-02 23:45:09,52690.49,3779541,274895,8490
231238,Email,2024-08-17 00:07:31,813633.02,4066856,107100,17023
231239,Direct,2024-05-05 08:49:20,973159.39,6252963,425171,15482
231240,OTA,2023-07-25 17:24:57,256456.45,5410043,464384,7134
231241,Meta,2024-12-12 16:47:44,869916.45,8618930,162616,7425
231242,Meta,2024-12-08 19:56:30,435868.14,71268,170467,19044
231243,Meta,2025-01-02 16:41:36,138114.93,297439,163546,22885
231244,Google Ads,2024-01-01 20:11:38,904394.32,3961223,410706,15588
231245,Affiliate,2024-05-11 04:44:49,561428.94,1474393,404927,14468
231246,Affiliate,2023-08-19 12:24:13,327078.72,9390994,314482,19567
231247,Meta,2023-06-19 14:20:23,58476.89,2174435,195345,15893
231248,Google Ads,2023-07-05 16:10:00,212271.75,7867344,54411,18736
231249,Meta,2025-05-17 07:33:53,5123.24,4943672,467088,11916
231250,OTA,2024-02-25 06:58:13,587795.6,6544139,278632,15187
231251,OTA,2025-10-15 06:19:32,970605.29,808322,112357,15848
231252,Direct,2023-01-16 23:53:31,828911.92,5413202,140523,5282
231253,Affiliate,2024-02-18 06:45:54,482326.7,7614852,190446,28872
231254,Direct,2025-07-13 09:09:53,253518.61,3570166,475643,21697
231255,Direct,2024-11-24 09:02:27,39087.41,2152362,208652,3985
231256,Meta,2023-05-22 02:57:34,336108.65,8207989,455675,13981
231257,Affiliate,2025-03-17 12:51:58,710382.53,4386061,322406,29361
231258,Affiliate,2024-12-31 18:24:26,21831.06,660173,214638,24300
231259,OTA,2024-12-09 23:53:58,627533.94,3337941,387665,14359
231260,Email,2023-03-28 20:55:24,44409.09,8547801,53577,27716
231261,Direct,2025-10-15 21:59:38,362020.6,437458,435859,15238
231262,OTA,2023-06-08 20:25:27,601008.46,2204142,110494,13851
231263,Meta,2023-04-05 04:41:46,692608.67,7312226,267467,21597
231264,Meta,2024-05-21 17:36:53,631132.54,4742937,44091,26718
231265,Google Ads,2024-11-07 15:09:40,543498.84,5073694,144599,22102
231266,Direct,2024-11-23 21:32:02,404648.87,8293479,40211,1050
231267,Email,2023-10-14 03:16:35,454701.46,1783182,220238,29363
231268,Google Ads,2024-12-23 22:27:58,717070.82,7818607,257915,27644
231269,Affiliate,2023-01-21 07:54:37,43672.09,3510602,460220,14336
231270,OTA,2023-01-20 23:55:12,346465.29,629646,308151,9263
231271,Affiliate,2025-07-27 21:26:58,499112.64,2085392,486219,9776
231272,OTA,2025-07-09 18:07:45,689481.55,5559164,286862,21647
231273,Meta,2024-05-05 11:39:50,95030.25,6504183,477919,17035
231274,OTA,2024-01-21 02:06:35,398294.12,6345479,394523,9380
231275,Google Ads,2023-08-03 15:57:04,580173.58,9061567,254373,18319
231276,Meta,2024-05-05 20:33:45,313020.64,1332609,400848,14857
231277,Direct,2023-10-05 05:19:41,494828.83,2935118,454999,3681
231278,Meta,2024-05-03 13:00:24,431511.6,2457441,238134,13293
231279,OTA,2025-05-23 03:40:16,481391.02,7473725,91415,14225
231280,OTA,2023-06-20 23:58:46,285192.63,5092476,385771,23242
231281,OTA,2023-09-11 05:45:17,356702.12,2379734,379509,7311
231282,Email,2023-12-20 11:16:55,629122.18,8774323,7785,11820
231283,Email,2024-02-10 09:18:42,116484.53,9218355,198944,29343
231284,Direct,2025-08-26 11:15:56,766213.78,2869557,497811,27163
231285,Google Ads,2024-01-20 12:35:49,13837.54,4339350,91994,10876
231286,Affiliate,2025-10-31 04:37:35,479158.17,3375787,77191,11749
231287,Direct,2023-08-26 15:34:00,58483.94,2420099,391673,15002
231288,Email,2024-08-12 18:13:59,685099.8,9684709,427833,9485
231289,Direct,2024-03-22 11:53:02,208674.04,3094159,34756,5017
231290,Direct,2023-02-07 06:12:34,192083.15,6107687,488901,6588
231291,Affiliate,2025-05-01 03:03:59,62012.19,7563357,342836,5067
231292,OTA,2025-12-30 08:20:18,332409.32,3143810,133677,21323
231293,Direct,2024-07-19 23:45:55,819504.6,5146362,186228,19128
231294,Affiliate,2023-01-15 18:21:30,851463.11,3674180,202049,11072
231295,Google Ads,2024-09-08 11:29:04,994873.35,8377191,275271,1804
231296,Email,2023-05-23 04:16:59,916318.76,1354622,12844,8079
231297,Direct,2024-10-31 10:13:28,486190.18,4059293,6100,15589
231298,Affiliate,2024-10-04 18:44:25,871669.01,7215489,112232,11493
231299,Google Ads,2023-02-25 03:34:08,618483.89,1094848,288038,11169
231300,Direct,2025-06-11 19:42:02,692305.66,6503674,164385,1084
231301,Email,2024-09-29 12:21:20,531157.93,4111883,108622,27294
231302,Meta,2023-09-17 11:18:56,466704.3,941796,262377,927
231303,Email,2023-05-09 12:53:25,160393.87,6605120,45636,2134
231304,Affiliate,2024-02-21 16:36:09,454753.85,5679284,438347,28932
231305,OTA,2024-08-20 03:13:19,880575.38,8909115,468105,6739
231306,Affiliate,2024-08-02 17:09:46,679945.29,8734490,215376,19712
231307,Direct,2023-02-23 21:32:23,180698.25,4695622,392983,14836
231308,Direct,2025-09-19 22:37:58,620192.74,9055334,227310,9387
231309,Google Ads,2025-03-12 00:15:52,622173.73,7099714,215931,761
231310,Affiliate,2025-12-10 12:22:30,732967.91,2766760,263874,26101
231311,Meta,2023-12-04 08:06:52,339658.98,1113367,247265,18758
231312,Affiliate,2024-11-12 06:28:51,44230.09,9402034,74315,2334
231313,Affiliate,2024-03-04 16:07:51,303838.78,8831870,111559,21455
231314,OTA,2024-05-24 21:13:15,696857.71,610119,439593,20449
231315,Google Ads,2025-04-15 13:43:55,798767.44,3009529,70050,19079
231316,Direct,2024-04-28 06:20:25,584530.02,1997979,178372,28738
231317,Google Ads,2025-10-14 00:53:33,899165.19,2709618,305934,20812
231318,Affiliate,2025-06-20 23:42:12,148409.58,5160539,490285,25493
231319,OTA,2023-01-15 08:58:33,203477.34,6165418,404223,21464
231320,Google Ads,2024-05-03 19:24:52,922803.35,5295658,217807,17958
231321,OTA,2024-10-03 17:07:34,151404.19,1947275,181692,19083
231322,Direct,2025-04-05 12:10:07,339468.9,7004058,347554,9847
231323,Google Ads,2024-06-09 23:29:19,423717.1,3204806,67948,11051
231324,Affiliate,2025-04-19 03:27:00,527597.35,6308899,98812,6446
231325,Affiliate,2024-07-18 04:01:42,691045.68,8040800,475514,16346
231326,Affiliate,2025-12-25 00:52:21,791417.16,4876026,177229,25173
231327,Meta,2025-11-11 01:29:38,867510.66,8970834,221209,8482
231328,OTA,2024-01-14 20:46:09,241004.85,3578782,402256,21381
231329,Direct,2023-05-31 02:40:55,861751.18,5747215,13368,25134
231330,Affiliate,2024-10-01 22:46:02,643287.69,6807973,452051,21973
231331,Affiliate,2023-05-26 20:45:23,794479.37,9700227,51091,25052
231332,Google Ads,2024-09-13 01:39:17,920140.02,9520030,325767,3825
231333,Direct,2024-06-27 23:19:59,132520.78,5551515,260987,12188
231334,Google Ads,2024-11-19 17:34:03,74213.44,5336758,446821,126
231335,Google Ads,2023-04-08 17:18:23,98322.94,7643284,277625,14174
231336,Affiliate,2023-02-22 17:49:04,727133.06,5766462,364261,16947
231337,Direct,2025-02-23 01:47:11,444941.37,1320017,331275,11885
231338,Google Ads,2024-04-07 04:55:22,773953.72,6225113,313598,15755
231339,Meta,2024-05-28 15:41:15,996744.56,7970313,18174,13619
231340,Affiliate,2024-01-27 16:13:20,488309.38,2657058,137873,13921
231341,Affiliate,2025-03-07 06:24:02,388489.28,6854179,115573,12100
231342,Affiliate,2025-02-21 13:03:39,65732.46,8914981,387176,7476
231343,Direct,2023-11-18 02:05:36,697347.02,4147938,198625,13884
231344,OTA,2024-06-08 22:06:17,472577.61,3853954,23917,3750
231345,Meta,2025-05-20 09:35:03,699319.04,7036910,368371,2062
231346,Email,2025-01-14 15:10:04,804820.35,9466031,66796,19550
231347,Affiliate,2025-03-27 00:05:20,33506.07,2829673,93230,14891
231348,OTA,2025-09-18 02:27:35,467751.76,1727647,367831,28077
231349,Google Ads,2024-06-04 07:09:36,460560.07,1163628,472341,16469
231350,Meta,2023-05-29 17:13:57,959668.33,6938989,467774,16326
231351,Email,2023-06-18 19:30:46,570594.31,3092431,435004,19745
231352,Direct,2024-03-01 15:43:00,545059.66,1914949,301084,28253
231353,Affiliate,2024-07-28 14:49:05,902058.34,1621078,346246,1749
231354,Affiliate,2025-03-20 16:59:16,203633.77,1450462,357762,9567
231355,Affiliate,2023-11-13 06:30:38,388341.83,7657032,433790,7877
231356,Meta,2024-03-31 16:22:21,764789.23,8507849,188216,16044
231357,Email,2023-11-23 18:35:44,938216.64,3019537,450092,1829
231358,OTA,2025-03-06 00:43:39,280393.18,3878895,214843,4347
231359,Google Ads,2023-06-09 03:33:05,69838.97,6308800,485571,1988
231360,OTA,2023-01-12 14:14:08,331047.22,4605238,334488,5263
231361,OTA,2023-07-11 16:05:01,362547.65,4174225,333229,27331
231362,Meta,2025-02-21 21:05:56,293895.06,3293444,401309,5818
231363,Direct,2024-03-25 15:53:27,334497.98,2356700,343681,16491
231364,Direct,2023-09-08 21:18:58,914588.48,6757025,76606,8315
231365,Email,2023-08-16 22:43:06,812904.97,4878529,369078,13491
231366,OTA,2023-09-13 11:30:52,146504.95,3501354,373610,23854
231367,Direct,2024-10-23 14:46:56,194934.89,425171,273543,13669
231368,Email,2023-10-14 09:20:34,531877.13,7053635,489633,5407
231369,Google Ads,2023-07-30 19:09:09,942922.3,4578664,404759,29844
231370,Meta,2023-07-05 23:54:21,559366.02,7862438,468249,24122
231371,Meta,2024-04-30 22:56:38,421371.74,4345598,97391,1060
231372,Google Ads,2023-09-12 11:07:16,549345.21,639697,416598,25014
231373,Affiliate,2025-09-05 15:49:02,270179.08,8250030,494697,14992
231374,Email,2024-10-05 04:08:40,858151.45,1177861,108914,23167
231375,Google Ads,2023-10-17 23:35:59,483749.66,574010,462931,11756
231376,Google Ads,2024-06-14 08:35:15,358005.22,2481027,348669,9909
231377,Direct,2023-09-06 11:03:53,711611.92,9558471,373230,14452
231378,Email,2023-02-08 01:40:14,681588.94,5459014,52840,23468
231379,Google Ads,2023-06-06 19:16:02,769561.68,7594166,105925,10750
231380,Direct,2025-09-12 12:55:53,70231.78,9517647,458037,2452
231381,Email,2024-07-22 16:30:36,650733.53,9001017,454938,6433
231382,Email,2024-05-09 16:09:10,116294.43,8027177,55836,23784
231383,Google Ads,2023-01-31 00:01:26,699425.77,6240042,292779,16383
231384,Email,2023-04-28 03:17:32,740742.76,6812913,390554,11912
231385,Direct,2025-08-23 12:20:04,678242.04,4624410,403110,12071
231386,Direct,2024-11-22 11:32:58,959821.33,8862527,276125,18351
231387,OTA,2023-05-30 15:41:15,455816.08,9694129,387852,3053
231388,Affiliate,2025-05-15 07:03:34,443876.01,2112956,240648,19689
231389,Direct,2024-07-19 15:46:33,166617.11,5747481,354319,1316
231390,Google Ads,2023-06-06 07:39:14,428955.63,9447772,129171,29185
231391,OTA,2024-09-15 11:54:21,638150.93,8755228,31687,18365
231392,Direct,2025-03-11 19:28:18,659798.54,2990979,410880,8043
231393,Meta,2023-12-14 01:27:34,527051.24,2981815,418796,24864
231394,Google Ads,2024-10-10 04:18:42,473374.04,5479752,163260,26115
231395,OTA,2024-10-22 14:34:16,573959.83,630184,484147,28429
231396,Meta,2023-06-05 09:09:56,422542.38,2355184,344838,13398
231397,Direct,2024-01-19 13:33:15,348792.99,9615108,156363,12562
231398,Direct,2025-04-27 19:31:20,844286.16,4751593,101707,29069
231399,Meta,2025-11-19 17:43:25,931099.63,6246611,470676,24790
231400,Google Ads,2024-07-23 23:03:00,665732.85,9738877,61573,25295
231401,Email,2024-09-04 13:47:05,218059.23,8630628,382251,1133
231402,Email,2023-04-19 22:21:39,148872.64,4620172,194822,6596
231403,Direct,2023-09-19 22:42:30,174095.86,1640722,220438,21785
231404,Affiliate,2023-10-29 12:38:40,420509.14,6482998,161408,20732
231405,Email,2024-04-22 00:21:19,122884.83,3968462,11152,1341
231406,Email,2024-02-24 18:19:37,313486.65,6498880,41124,3384
231407,Meta,2024-07-22 15:29:56,506392.92,9207648,130989,1259
231408,OTA,2023-04-09 02:42:02,772243.03,7389327,136013,11302
231409,OTA,2025-01-29 22:17:57,277248.09,4549259,160332,18271
231410,Affiliate,2024-12-15 14:34:44,997463.45,4814662,45835,29848
231411,Direct,2025-03-09 17:06:58,787704.05,9979287,144971,28721
231412,Google Ads,2024-10-25 20:37:06,821003.11,5614461,130960,26679
231413,Google Ads,2023-01-04 10:25:57,9584.55,3400616,165473,9906
231414,Direct,2023-01-24 02:11:12,720309.09,8265221,166248,8229
231415,Affiliate,2025-07-01 03:23:42,362299.04,1027470,210552,24685
231416,Affiliate,2025-07-12 12:36:49,744615.78,3210306,427456,28802
231417,Direct,2025-01-19 07:18:32,363782.53,7227407,397532,8489
231418,OTA,2025-11-06 16:46:05,184320.86,5163516,153627,13500
231419,Google Ads,2023-11-06 08:27:26,568261.36,9356228,202034,28673
231420,Affiliate,2025-09-24 08:15:54,492284.74,4618767,85771,16119
231421,OTA,2023-10-09 05:25:25,846181.42,9345704,180860,20748
231422,Meta,2024-06-21 06:29:01,668073.54,4062047,118737,5675
231423,Affiliate,2025-07-18 00:10:14,394953.7,8463181,489148,23930
231424,Meta,2025-04-01 11:46:11,375171.46,4435420,98167,10746
231425,OTA,2025-03-04 07:45:57,663191.22,4090975,392819,23291
231426,Email,2025-11-11 18:56:11,829123.19,3885905,403112,19558
231427,Meta,2024-03-16 15:57:59,357837.71,437025,216899,1148
231428,Meta,2025-11-08 12:47:37,874788.68,2349908,78061,8395
231429,Email,2025-06-30 23:13:15,606380.39,2719942,390494,26917
231430,Affiliate,2023-12-21 01:08:10,903424.0,4340033,127932,23560
231431,Affiliate,2023-03-24 06:12:28,166190.38,4643314,433045,5512
231432,OTA,2023-04-15 08:46:13,998910.02,2787316,47518,21747
231433,Affiliate,2025-03-27 01:14:59,855425.96,141417,206976,17879
231434,Email,2025-02-05 07:29:26,593883.78,2723856,225744,24437
231435,Google Ads,2024-11-15 13:39:38,833926.47,3244926,243594,23101
231436,Direct,2024-08-08 03:34:43,872684.32,7435946,404367,27057
231437,Google Ads,2024-01-14 17:08:45,799101.26,4683212,232475,2408
231438,Google Ads,2025-10-14 13:05:47,473305.65,9265937,468236,15400
231439,Affiliate,2023-07-07 00:49:26,764203.47,86774,88825,13715
231440,Google Ads,2024-06-23 04:35:51,369844.26,547837,101970,24147
231441,Affiliate,2024-06-10 12:59:01,463266.19,7186436,15523,10722
231442,Email,2025-11-22 19:59:26,88433.99,536380,94244,29622
231443,Direct,2024-11-10 05:50:50,99356.06,8979491,63238,6211
231444,OTA,2025-02-13 09:01:26,364621.47,8640492,176570,27757
231445,Meta,2025-09-29 00:18:55,941773.29,8586819,449456,7307
231446,Direct,2025-06-26 17:27:09,581416.01,5363244,421673,6070
231447,Affiliate,2023-08-22 19:58:18,230451.49,5575137,330577,27687
231448,OTA,2023-03-06 20:45:49,717496.07,2717493,432998,27749
231449,Google Ads,2024-05-06 05:17:54,129107.51,2301925,91176,2048
231450,Google Ads,2025-10-24 04:01:03,558330.4,1853910,247046,28737
231451,Meta,2024-05-05 06:02:40,904402.27,5585651,13553,15067
231452,OTA,2025-01-08 22:20:52,102647.71,7318264,345079,11535
231453,Meta,2025-02-05 13:09:12,826918.75,353488,460979,29561
231454,Direct,2025-12-25 04:35:16,769465.62,9858138,212591,8991
231455,Meta,2025-05-01 08:49:20,337285.92,7975025,428076,14129
231456,Direct,2024-07-19 20:58:58,997692.69,4017437,291230,9087
231457,Google Ads,2023-09-12 18:37:07,140894.82,7979101,401096,3766
231458,Google Ads,2025-10-18 11:44:49,245712.67,327535,20851,23744
231459,Meta,2024-10-14 22:10:44,446361.42,2709801,321326,11096
231460,Direct,2024-03-12 06:33:07,38958.61,3555332,308332,26554
231461,Affiliate,2025-03-12 00:04:22,379432.26,1539405,100374,8625
231462,Affiliate,2023-04-17 03:22:34,71774.19,8487944,331591,24684
231463,OTA,2024-11-21 08:48:33,687289.46,1564301,455764,22104
231464,Google Ads,2024-12-04 23:17:38,648364.07,6438877,170532,13393
231465,Direct,2024-04-12 15:02:51,750535.94,957716,336151,21421
231466,Google Ads,2025-10-12 13:40:33,877781.2,1329319,342679,2212
231467,OTA,2023-04-10 03:48:16,892277.72,8724801,38935,22926
231468,Affiliate,2023-06-23 00:18:35,745633.93,1863267,361563,3551
231469,Email,2024-05-13 08:40:02,690069.88,8748005,310460,1001
231470,Direct,2025-04-06 15:29:46,955100.49,880363,487461,24049
231471,OTA,2024-12-14 13:54:57,43865.1,3948913,246401,15506
231472,Email,2024-03-01 06:09:21,28741.24,5977939,463859,21891
231473,Direct,2025-02-27 00:11:13,873742.82,3401683,202989,23946
231474,Meta,2025-03-13 21:30:42,891763.0,1834055,62637,15336
231475,Meta,2024-10-13 06:32:18,877603.1,7136050,236926,4137
231476,Meta,2025-02-08 15:17:20,749545.53,6663820,221854,22013
231477,Affiliate,2024-06-13 08:37:46,775484.31,8836092,445035,6573
231478,Affiliate,2024-01-28 19:21:38,406487.64,824444,471054,28436
231479,Direct,2025-04-12 09:32:03,749429.8,96177,187591,22565
231480,Google Ads,2023-11-06 21:27:34,417652.99,9478079,446300,10360
231481,Direct,2024-08-05 00:13:05,813087.69,2634549,26871,7695
231482,Affiliate,2025-10-11 05:36:17,299316.09,6823319,5731,7132
231483,Google Ads,2023-06-08 02:03:49,825071.78,3595681,50162,626
231484,Direct,2025-06-18 16:19:45,893234.7,919737,384883,11959
231485,Google Ads,2025-08-13 09:35:12,10541.38,220341,354300,19731
231486,Meta,2024-05-14 06:32:14,325612.87,5209564,265481,22969
231487,Google Ads,2023-02-21 20:16:59,948381.33,6807894,487036,27952
231488,Direct,2024-09-09 16:02:02,656158.25,4330807,495626,22537
231489,OTA,2025-08-25 04:36:08,44074.64,6126894,454388,19250
231490,OTA,2024-12-11 13:09:08,957133.95,2411206,141562,29118
231491,Meta,2024-09-14 22:19:41,80775.83,4800231,26583,12998
231492,OTA,2025-08-11 19:42:24,829085.55,7636561,45018,20055
231493,Email,2023-11-21 11:12:37,704217.5,6411100,112449,10032
231494,OTA,2024-06-09 07:08:34,944250.96,5271289,75360,20860
231495,OTA,2025-01-06 21:11:15,491641.37,409606,149174,29676
231496,Affiliate,2023-09-28 06:35:57,363519.99,7344570,483812,16459
231497,Affiliate,2025-01-01 00:47:45,33232.55,9204616,425815,3894
231498,Email,2025-04-05 18:09:05,7013.65,2140409,424248,12768
231499,OTA,2024-01-13 03:34:47,241768.66,1707348,123638,28084
231500,Direct,2023-09-23 02:01:37,244415.44,4180854,180665,11241
