Stay_ID,Booking_ID,Checkin_Date,Room_Type,Room_Revenue,Food_Revenue,Spa_Revenue,Other_Revenue,Checkout_Date
21082925,20056441,2024-11-05 08:54:59,Executive,49960.24,39386.05,3341.96,1873.17,2024-11-12 08:54:59
21082926,20028809,2024-04-24 01:27:58,Standard,122184.21,11695.12,29526.76,9670.22,2024-04-27 01:27:58
21082927,20057484,2025-03-22 18:11:04,Villa,75746.65,36276.49,19114.15,8263.93,2025-03-26 18:11:04
21082928,20007322,2025-12-13 03:53:33,Suite,4947.78,45464.86,16966.14,1058.77,2025-12-22 03:53:33
21082929,20088627,2025-03-02 11:59:52,Villa,123774.27,12603.4,15994.31,2466.4,2025-03-16 11:59:52
21082930,20032256,2023-12-10 07:19:23,Suite,119820.01,45277.86,18326.73,12353.4,2023-12-24 07:19:23
21082931,20026308,2024-08-11 02:20:35,Villa,28757.07,39086.81,20765.69,7808.9,2024-08-16 02:20:35
21082932,20005097,2023-06-21 21:04:48,Standard,63224.2,42315.55,10331.71,3914.78,2023-07-04 21:04:48
21082933,20049551,2023-03-12 22:47:59,Villa,34303.88,45780.98,1775.44,5481.14,2023-03-15 22:47:59
21082934,20086448,2025-10-19 05:19:34,Executive,101756.16,8836.76,5413.14,13963.75,2025-10-29 05:19:34
21082935,20035712,2024-07-09 02:28:25,Suite,13653.24,28977.51,20949.1,6899.97,2024-07-10 02:28:25
21082936,20069928,2024-11-08 10:48:16,Villa,149523.84,35793.72,21055.23,5521.66,2024-11-10 10:48:16
21082937,20058241,2024-03-28 03:35:40,Deluxe,142965.99,3450.83,3327.29,2578.28,2024-04-11 03:35:40
21082938,20039050,2024-11-21 03:30:16,Standard,28839.3,49977.67,16773.42,1306.75,2024-11-30 03:30:16
21082939,20041563,2024-10-16 22:10:20,Deluxe,69897.16,14410.11,29957.1,13227.16,2024-10-29 22:10:20
21082940,20048438,2025-03-08 08:40:10,Suite,144727.89,9884.76,677.13,9125.31,2025-03-13 08:40:10
21082941,20007596,2024-01-14 22:50:36,Standard,105101.54,7653.57,18977.58,4568.32,2024-01-22 22:50:36
21082942,20120844,2025-01-02 05:57:49,Villa,134993.46,40087.98,15579.27,3954.36,2025-01-15 05:57:49
21082943,20116750,2024-11-18 08:50:04,Deluxe,72361.76,22105.82,3291.63,14919.31,2024-11-19 08:50:04
21082944,20039187,2023-09-26 15:47:16,Suite,73419.18,3444.98,27938.47,6303.83,2023-10-09 15:47:16
21082945,20055127,2025-08-19 09:24:28,Deluxe,104688.16,44500.94,5664.67,1984.94,2025-09-01 09:24:28
21082946,20028945,2024-12-17 14:32:56,Standard,142462.09,3416.05,5540.24,14473.94,2024-12-27 14:32:56
21082947,20065832,2024-07-16 20:42:47,Suite,16248.37,6646.56,28643.36,12954.95,2024-07-24 20:42:47
21082948,20084648,2023-07-19 03:13:40,Villa,4191.56,3903.44,26026.75,5658.12,2023-07-27 03:13:40
21082949,20128734,2024-03-03 20:50:27,Executive,51743.51,13282.13,20549.78,3920.98,2024-03-08 20:50:27
21082950,20003888,2025-05-25 23:37:24,Executive,106570.16,841.86,14222.22,6399.96,2025-06-06 23:37:24
21082951,20100263,2025-09-11 23:37:06,Suite,70666.31,18858.7,6345.91,10275.63,2025-09-16 23:37:06
21082952,20030969,2024-03-12 09:44:14,Villa,110924.79,13240.72,9410.03,6433.32,2024-03-23 09:44:14
21082953,20129724,2023-11-25 09:45:55,Deluxe,3670.3,34684.8,22627.73,177.12,2023-11-29 09:45:55
21082954,20128455,2023-06-19 20:31:37,Standard,16001.9,5677.37,8753.98,4718.01,2023-06-22 20:31:37
21082955,20088758,2023-07-06 20:46:39,Standard,124400.66,30336.04,28725.51,984.13,2023-07-09 20:46:39
21082956,20067841,2024-07-09 20:51:37,Villa,79318.33,37829.59,28867.95,14329.52,2024-07-20 20:51:37
21082957,20063138,2025-09-13 15:27:45,Suite,139961.58,37329.25,27759.17,13196.19,2025-09-22 15:27:45
21082958,20075243,2024-10-17 02:10:50,Deluxe,74392.47,4971.5,29653.92,7442.96,2024-10-22 02:10:50
21082959,20113817,2025-03-03 05:00:09,Villa,63323.29,36311.85,4853.81,7400.6,2025-03-14 05:00:09
21082960,20044226,2023-11-12 05:06:54,Deluxe,92468.06,31265.18,27931.45,10647.38,2023-11-14 05:06:54
21082961,20058055,2024-10-11 06:04:59,Standard,57579.67,23280.93,783.02,4085.14,2024-10-17 06:04:59
21082962,20034715,2025-10-29 13:51:57,Executive,13599.35,25015.41,19015.32,13480.8,2025-11-02 13:51:57
21082963,20015924,2025-09-26 14:24:02,Villa,74078.77,17939.93,22861.18,1856.18,2025-10-06 14:24:02
21082964,20092035,2025-06-10 21:00:47,Deluxe,127868.93,23452.39,21216.41,3767.12,2025-06-12 21:00:47
21082965,20032998,2025-02-25 03:14:48,Deluxe,50167.66,47731.7,12316.33,6791.19,2025-03-11 03:14:48
21082966,20057449,2025-11-25 11:48:43,Executive,95116.57,32831.13,22056.82,9261.83,2025-11-29 11:48:43
21082967,20036948,2023-01-28 22:53:49,Standard,5597.03,18741.86,7747.99,11353.14,2023-02-06 22:53:49
21082968,20116678,2023-02-24 00:36:19,Villa,121106.42,3647.19,19295.92,6394.53,2023-03-07 00:36:19
21082969,20088319,2025-05-20 14:39:19,Standard,121241.16,27719.24,10526.9,3424.43,2025-05-23 14:39:19
21082970,20043628,2024-10-05 20:34:40,Suite,8051.08,1963.42,5625.36,3412.42,2024-10-13 20:34:40
21082971,20082596,2024-01-18 10:36:34,Deluxe,24413.73,23261.61,20815.73,7230.07,2024-01-24 10:36:34
21082972,20006158,2023-02-14 13:38:58,Suite,4312.27,13354.12,20021.4,12105.94,2023-02-15 13:38:58
21082973,20006794,2023-01-11 23:21:16,Suite,75459.43,10860.67,8464.28,14168.19,2023-01-20 23:21:16
21082974,20080253,2023-03-21 14:46:26,Villa,145566.57,10682.7,26232.59,5118.27,2023-03-26 14:46:26
21082975,20086229,2024-02-17 04:50:41,Suite,84528.9,22553.66,26226.46,5340.91,2024-02-23 04:50:41
21082976,20121630,2023-10-27 10:29:51,Villa,34095.41,44950.49,9277.88,3251.48,2023-11-03 10:29:51
21082977,20107702,2023-06-27 02:04:41,Executive,21809.16,43904.18,4508.76,11445.39,2023-07-06 02:04:41
21082978,20121850,2023-01-26 18:32:10,Executive,71554.05,27407.78,25668.03,1272.35,2023-02-06 18:32:10
21082979,20028242,2023-12-09 18:25:49,Deluxe,21579.46,48706.92,28522.85,14872.47,2023-12-20 18:25:49
21082980,20118965,2023-07-21 14:58:16,Villa,144790.8,1571.06,21208.22,8739.81,2023-07-22 14:58:16
21082981,20035101,2023-12-05 20:08:46,Standard,135614.52,26997.87,25069.95,696.27,2023-12-11 20:08:46
21082982,20050189,2025-09-13 08:46:52,Suite,135023.87,13907.8,19770.29,3140.27,2025-09-19 08:46:52
21082983,20031626,2023-07-26 08:12:37,Suite,125775.69,25643.82,26082.65,10419.27,2023-08-02 08:12:37
21082984,20116588,2024-02-18 04:24:32,Deluxe,63805.12,40330.54,28676.96,4695.48,2024-02-23 04:24:32
21082985,20075962,2025-03-03 07:31:50,Villa,18247.59,47898.85,14015.56,10063.38,2025-03-07 07:31:50
21082986,20078602,2025-10-08 21:18:10,Suite,56277.99,19876.68,8759.4,429.69,2025-10-18 21:18:10
21082987,20103799,2025-12-08 19:09:05,Villa,140408.98,5252.78,12261.28,7867.9,2025-12-15 19:09:05
21082988,20049830,2023-10-03 18:25:29,Villa,81289.57,23561.78,19099.86,723.17,2023-10-08 18:25:29
21082989,20026486,2024-10-28 01:46:01,Deluxe,48730.36,5042.43,17458.51,10412.41,2024-11-07 01:46:01
21082990,20069776,2025-11-15 06:57:23,Villa,20792.33,36827.79,10891.64,11612.35,2025-11-19 06:57:23
21082991,20079470,2025-12-16 22:26:53,Suite,129155.11,25193.64,3000.9,5859.41,2025-12-22 22:26:53
21082992,20010347,2025-11-26 00:28:28,Executive,130555.83,7036.18,21532.68,9138.47,2025-12-10 00:28:28
21082993,20121491,2024-03-29 18:11:37,Villa,25372.08,49690.86,13159.26,8703.03,2024-04-12 18:11:37
21082994,20123758,2023-10-30 01:12:02,Suite,2408.56,4801.84,7337.97,9956.79,2023-11-05 01:12:02
21082995,20052474,2023-08-06 09:06:45,Executive,26221.4,26954.76,18472.87,8055.28,2023-08-11 09:06:45
21082996,20090926,2024-11-09 15:24:16,Suite,41546.84,48867.74,29455.87,8056.92,2024-11-21 15:24:16
21082997,20076214,2025-12-22 19:25:41,Villa,67337.63,45854.25,14893.87,12797.47,2026-01-01 19:25:41
21082998,20022105,2023-12-23 08:36:28,Villa,141949.73,23755.04,21914.23,4962.76,2024-01-06 08:36:28
21082999,20065087,2023-06-27 13:18:30,Suite,69548.62,35233.95,1495.51,1155.03,2023-07-09 13:18:30
21083000,20098751,2024-04-24 10:13:01,Suite,137508.03,4560.28,5227.26,3258.14,2024-05-02 10:13:01
21083001,20086867,2023-05-21 02:21:29,Deluxe,59480.76,10147.83,12944.33,8305.59,2023-06-03 02:21:29
21083002,20000487,2023-02-23 22:03:29,Standard,92764.98,28778.82,23561.88,9133.28,2023-03-06 22:03:29
21083003,20003706,2025-10-25 17:38:28,Deluxe,130864.9,46195.86,2957.84,4156.53,2025-10-28 17:38:28
21083004,20067288,2025-12-27 23:20:57,Villa,131003.65,5928.41,10601.71,9494.62,2026-01-05 23:20:57
21083005,20072166,2024-05-27 17:20:52,Deluxe,55874.92,12042.64,8159.96,4129.27,2024-06-05 17:20:52
21083006,20121475,2023-12-12 19:13:38,Deluxe,108140.0,5941.93,109.24,12752.08,2023-12-13 19:13:38
21083007,20108625,2023-01-25 05:43:38,Suite,130596.74,25818.73,19298.17,10451.2,2023-02-08 05:43:38
21083008,20034376,2024-09-30 01:20:08,Deluxe,100584.34,34005.37,17642.3,10467.61,2024-10-09 01:20:08
21083009,20000587,2023-01-25 17:16:53,Standard,95379.4,18766.75,13795.82,12480.9,2023-02-08 17:16:53
21083010,20027642,2023-09-28 05:15:50,Villa,63769.71,28019.16,24236.87,2748.74,2023-10-04 05:15:50
21083011,20092590,2025-12-15 18:57:16,Villa,127580.48,35591.44,4337.55,10290.02,2025-12-27 18:57:16
21083012,20028268,2025-06-19 20:49:35,Deluxe,82899.29,48002.08,26561.89,11090.06,2025-07-02 20:49:35
21083013,20023800,2023-08-28 02:27:18,Executive,61506.46,38170.81,21658.89,6277.82,2023-09-11 02:27:18
21083014,20100645,2024-04-27 00:28:31,Villa,31147.62,24543.86,23840.65,4330.11,2024-05-09 00:28:31
21083015,20091784,2024-05-23 07:56:08,Standard,18066.22,34461.37,24355.33,240.98,2024-05-29 07:56:08
21083016,20009222,2024-08-13 16:33:21,Suite,53160.77,36332.02,1848.48,14100.07,2024-08-26 16:33:21
21083017,20044896,2024-02-18 20:55:48,Standard,46839.72,11274.51,3626.85,1322.11,2024-02-19 20:55:48
21083018,20040001,2024-04-04 11:17:46,Executive,47847.43,20783.17,29431.17,5162.02,2024-04-11 11:17:46
21083019,20101681,2023-04-25 01:04:18,Deluxe,89191.84,19471.66,1033.31,6274.53,2023-05-09 01:04:18
21083020,20032461,2025-11-11 20:08:49,Villa,16597.19,22643.84,11335.89,12483.23,2025-11-16 20:08:49
21083021,20108839,2025-03-06 10:54:14,Deluxe,55192.38,37531.92,2757.93,5587.53,2025-03-16 10:54:14
21083022,20076867,2024-03-21 22:29:02,Executive,105710.26,48832.68,28628.27,3326.61,2024-04-02 22:29:02
21083023,20053741,2024-11-16 02:59:24,Standard,134326.99,23312.48,20882.61,12507.98,2024-11-27 02:59:24
21083024,20005371,2025-08-05 19:37:17,Executive,43188.21,4966.98,17995.06,2725.49,2025-08-19 19:37:17
21083025,20025689,2024-04-01 14:51:52,Standard,73866.5,27218.09,28130.67,11856.43,2024-04-08 14:51:52
21083026,20054983,2025-03-21 02:58:38,Standard,32748.22,43254.95,27293.04,3763.49,2025-04-02 02:58:38
21083027,20112001,2023-01-06 03:52:59,Villa,110340.17,47380.96,3349.49,4839.98,2023-01-13 03:52:59
21083028,20032462,2023-11-17 19:24:50,Standard,28954.2,22001.27,24706.93,9402.97,2023-11-23 19:24:50
21083029,20123923,2024-07-06 23:13:43,Suite,80853.36,46439.11,13973.06,3102.62,2024-07-12 23:13:43
21083030,20077350,2024-09-30 23:13:40,Executive,75440.62,39612.8,22889.79,12208.78,2024-10-13 23:13:40
21083031,20125227,2025-12-13 20:31:39,Standard,145247.53,11592.93,1612.66,7825.78,2025-12-14 20:31:39
21083032,20017243,2025-12-20 14:25:14,Villa,123187.7,39416.46,24614.37,5647.1,2025-12-28 14:25:14
21083033,20065402,2024-04-03 17:27:01,Suite,94839.57,28861.34,2228.63,11770.28,2024-04-11 17:27:01
21083034,20046931,2023-06-03 09:47:03,Villa,76763.04,25523.73,14860.66,2768.53,2023-06-04 09:47:03
21083035,20010525,2024-01-17 06:31:01,Standard,118050.25,21386.78,11767.81,13673.31,2024-01-19 06:31:01
21083036,20057467,2024-09-24 10:21:18,Executive,46160.18,3120.72,27960.04,11057.46,2024-10-06 10:21:18
21083037,20118555,2025-04-13 06:07:56,Standard,67219.14,38638.14,8599.11,7469.92,2025-04-19 06:07:56
21083038,20092258,2025-11-26 23:45:17,Suite,70146.13,27454.28,25980.41,5719.09,2025-11-30 23:45:17
21083039,20023185,2024-07-25 03:49:41,Villa,21281.0,24071.97,10132.03,12969.95,2024-07-28 03:49:41
21083040,20113693,2024-04-17 20:37:26,Suite,59400.95,37269.56,21741.69,10198.11,2024-04-20 20:37:26
21083041,20071059,2025-06-10 11:32:16,Villa,87705.4,36880.66,6286.57,13325.83,2025-06-16 11:32:16
21083042,20068622,2024-10-23 07:47:47,Villa,38380.97,15572.11,26939.44,4844.81,2024-10-31 07:47:47
21083043,20009471,2024-03-28 06:22:14,Deluxe,36967.92,24367.24,15629.92,2807.05,2024-04-01 06:22:14
21083044,20095441,2023-11-20 10:01:15,Executive,90638.24,5575.98,19173.38,1867.31,2023-11-24 10:01:15
21083045,20041114,2024-07-05 03:56:31,Suite,123461.1,28051.6,4265.08,895.38,2024-07-16 03:56:31
21083046,20118804,2024-09-09 02:31:42,Standard,55860.05,17325.93,3682.12,9718.76,2024-09-13 02:31:42
21083047,20087199,2025-06-01 22:26:01,Deluxe,15714.14,42793.65,8790.24,11802.6,2025-06-02 22:26:01
21083048,20032168,2024-01-29 23:38:10,Executive,18508.31,37964.14,29845.23,5673.9,2024-02-03 23:38:10
21083049,20083361,2025-09-03 23:17:11,Executive,18693.23,32694.52,7553.54,9102.34,2025-09-06 23:17:11
21083050,20013101,2025-06-22 02:14:39,Villa,105081.06,27301.83,28037.2,5725.98,2025-06-23 02:14:39
21083051,20021036,2024-04-03 23:21:58,Standard,149552.44,39111.99,18114.52,10380.24,2024-04-09 23:21:58
21083052,20081933,2024-07-16 04:08:22,Executive,78792.49,13571.89,6458.3,6076.07,2024-07-26 04:08:22
21083053,20102098,2024-11-30 01:40:11,Suite,121071.57,17003.89,9794.5,11118.78,2024-12-09 01:40:11
21083054,20016065,2023-07-02 03:16:34,Standard,60271.13,44253.41,10184.6,8552.81,2023-07-11 03:16:34
21083055,20003709,2024-09-10 15:47:45,Standard,46715.36,12038.4,6112.63,2269.59,2024-09-12 15:47:45
21083056,20053101,2024-07-30 10:28:24,Standard,117459.86,48738.21,26596.1,7489.69,2024-08-09 10:28:24
21083057,20047424,2025-04-06 23:52:22,Suite,45910.8,30398.82,9314.13,664.59,2025-04-11 23:52:22
21083058,20125565,2025-10-18 22:05:44,Deluxe,31313.57,25962.91,29167.79,7198.3,2025-10-27 22:05:44
21083059,20040323,2024-02-18 21:56:20,Villa,50016.44,8230.36,9527.17,9043.22,2024-02-27 21:56:20
21083060,20077621,2025-04-25 15:27:35,Executive,106243.08,9485.29,10353.57,14999.06,2025-04-26 15:27:35
21083061,20093942,2023-12-26 13:21:41,Deluxe,39534.41,15652.31,12428.79,7948.87,2024-01-06 13:21:41
21083062,20021234,2023-07-02 03:27:09,Deluxe,107676.18,35983.83,25937.34,13555.93,2023-07-06 03:27:09
21083063,20058245,2024-03-25 05:32:10,Standard,39375.6,10270.62,6050.23,9934.27,2024-04-02 05:32:10
21083064,20040327,2023-06-14 03:21:09,Executive,63976.31,17998.77,21186.73,9797.19,2023-06-17 03:21:09
21083065,20121954,2023-01-27 12:21:29,Suite,39720.39,27114.44,3554.63,2710.91,2023-02-03 12:21:29
21083066,20055685,2024-03-09 21:27:06,Executive,21251.98,21721.92,4852.54,11168.64,2024-03-17 21:27:06
21083067,20062004,2024-02-28 10:22:31,Villa,30147.33,42713.18,20819.47,6356.38,2024-03-11 10:22:31
21083068,20059300,2025-10-15 06:47:00,Villa,103695.47,30879.13,5701.31,13449.92,2025-10-22 06:47:00
21083069,20091621,2025-03-18 21:29:05,Villa,50642.9,2883.22,29877.09,1661.01,2025-03-19 21:29:05
21083070,20052376,2023-06-26 06:36:38,Suite,86011.34,10075.74,26379.22,2935.67,2023-06-30 06:36:38
21083071,20086853,2025-01-13 22:16:25,Suite,112079.11,37854.15,16836.65,4503.46,2025-01-27 22:16:25
21083072,20099734,2024-02-17 20:34:48,Standard,18948.76,36860.12,10253.19,9442.28,2024-02-23 20:34:48
21083073,20014581,2024-12-13 23:03:01,Standard,71606.61,41596.38,13535.38,3127.92,2024-12-20 23:03:01
21083074,20056616,2023-04-26 12:30:51,Executive,145977.39,24787.32,25554.32,11634.4,2023-05-08 12:30:51
21083075,20046066,2024-10-18 16:23:44,Suite,128738.37,19998.14,21631.41,4924.28,2024-10-20 16:23:44
21083076,20049349,2024-06-05 18:23:52,Deluxe,18621.32,20311.29,18915.69,3806.29,2024-06-10 18:23:52
21083077,20052048,2025-10-17 15:59:02,Suite,128513.52,31289.48,1280.91,1505.09,2025-10-23 15:59:02
21083078,20041321,2024-04-05 08:26:57,Villa,102066.49,25108.27,6254.35,3754.21,2024-04-06 08:26:57
21083079,20003976,2025-12-07 18:56:59,Suite,58416.77,19818.29,7207.55,14698.59,2025-12-11 18:56:59
21083080,20021305,2023-01-19 18:06:09,Executive,83573.24,130.63,24795.23,4052.65,2023-01-20 18:06:09
21083081,20114480,2025-04-14 08:06:58,Villa,120575.95,1825.14,4817.8,14386.9,2025-04-17 08:06:58
21083082,20098479,2025-06-30 16:47:08,Executive,2861.56,17763.98,10879.51,14581.67,2025-07-08 16:47:08
21083083,20016968,2025-04-19 16:45:22,Deluxe,99388.81,31230.46,25990.71,13653.4,2025-04-26 16:45:22
21083084,20076864,2025-08-22 22:14:03,Deluxe,15267.77,13664.03,15236.69,4511.37,2025-08-25 22:14:03
21083085,20050188,2024-03-01 02:30:50,Suite,109139.9,13776.79,16485.53,11045.1,2024-03-13 02:30:50
21083086,20002015,2023-04-01 10:35:53,Suite,38330.04,20230.91,13171.71,8788.27,2023-04-11 10:35:53
21083087,20036013,2024-04-06 11:42:56,Villa,6872.69,39843.8,2221.16,8155.87,2024-04-19 11:42:56
21083088,20060162,2023-12-01 05:05:07,Suite,91793.19,45188.23,19659.5,2065.64,2023-12-09 05:05:07
21083089,20018342,2025-07-01 18:41:03,Deluxe,57908.9,11389.94,10933.98,4153.58,2025-07-12 18:41:03
21083090,20020087,2024-08-18 09:21:17,Suite,52588.09,12378.95,7931.42,5176.11,2024-08-28 09:21:17
21083091,20071913,2025-01-21 19:57:20,Deluxe,25334.7,14770.7,4559.77,326.9,2025-01-31 19:57:20
21083092,20118958,2025-09-08 07:53:34,Deluxe,99020.31,11352.45,26383.76,1958.42,2025-09-10 07:53:34
21083093,20125197,2024-06-11 05:22:01,Executive,51671.91,12830.97,25366.19,8564.36,2024-06-18 05:22:01
21083094,20088533,2023-03-18 02:59:41,Villa,1889.68,6708.16,23004.45,8982.11,2023-03-30 02:59:41
21083095,20104763,2025-06-04 14:41:33,Deluxe,3347.24,19707.48,22262.69,3264.96,2025-06-05 14:41:33
21083096,20125664,2023-01-22 22:41:58,Villa,78021.22,14783.6,10824.8,1578.24,2023-01-30 22:41:58
21083097,20002671,2023-08-17 06:58:32,Deluxe,53647.91,664.93,29862.52,818.22,2023-08-30 06:58:32
21083098,20031808,2023-11-29 21:00:41,Suite,74200.01,6507.68,27879.85,2618.3,2023-12-07 21:00:41
21083099,20044882,2025-04-26 03:54:39,Villa,35286.66,44670.95,11540.56,7428.81,2025-04-29 03:54:39
21083100,20082258,2023-06-16 15:38:43,Villa,67216.73,43419.19,24019.48,3903.43,2023-06-20 15:38:43
21083101,20105439,2023-01-04 07:13:24,Villa,9411.33,33385.79,19920.43,11842.59,2023-01-16 07:13:24
21083102,20020813,2024-09-13 23:03:42,Suite,98510.36,43180.38,24776.66,539.42,2024-09-17 23:03:42
21083103,20074049,2024-08-26 03:57:46,Standard,88011.1,12602.88,10899.06,8607.86,2024-08-27 03:57:46
21083104,20022279,2024-10-05 10:16:04,Standard,37125.52,6932.93,29914.53,14972.02,2024-10-13 10:16:04
21083105,20069436,2024-07-06 20:41:21,Executive,128073.42,40081.1,13297.89,9788.72,2024-07-18 20:41:21
21083106,20118782,2025-05-12 07:27:39,Standard,86317.87,9523.99,315.25,13261.29,2025-05-13 07:27:39
21083107,20103636,2024-04-23 20:24:38,Villa,69496.05,3788.13,6621.71,12412.39,2024-04-26 20:24:38
21083108,20105162,2023-04-01 11:36:28,Executive,124315.73,37073.47,19628.92,8872.12,2023-04-15 11:36:28
21083109,20011834,2024-07-17 12:17:50,Deluxe,30852.59,48306.76,18011.33,13233.32,2024-07-29 12:17:50
21083110,20045606,2025-08-18 00:41:30,Suite,29541.66,17434.89,29819.35,10067.43,2025-08-27 00:41:30
21083111,20070528,2024-09-29 22:11:06,Executive,66836.69,14051.22,2575.36,2970.66,2024-10-05 22:11:06
21083112,20100020,2024-01-10 21:58:47,Suite,142693.44,41400.16,3369.79,518.68,2024-01-23 21:58:47
21083113,20102631,2025-11-17 11:01:21,Standard,95148.86,1989.38,14035.1,10187.41,2025-11-25 11:01:21
21083114,20027952,2023-01-26 09:47:44,Deluxe,119668.71,6694.62,17414.71,7748.97,2023-02-07 09:47:44
21083115,20016059,2025-01-06 03:25:26,Villa,62707.58,44915.25,8002.85,10955.78,2025-01-15 03:25:26
21083116,20107887,2024-10-19 12:51:42,Villa,70181.75,11896.12,19944.93,4759.33,2024-10-30 12:51:42
21083117,20013748,2025-07-21 13:48:53,Deluxe,74970.68,13642.29,24094.21,12591.63,2025-07-28 13:48:53
21083118,20009276,2023-01-05 04:57:05,Executive,131044.39,39274.13,14110.61,1730.09,2023-01-09 04:57:05
21083119,20062629,2024-03-08 12:12:47,Suite,98186.94,17832.67,3092.77,7855.51,2024-03-12 12:12:47
21083120,20020279,2023-01-20 22:05:16,Villa,140236.95,25124.29,9677.02,4373.96,2023-02-02 22:05:16
21083121,20047487,2023-01-04 08:25:15,Suite,104586.45,44188.72,3161.34,11796.18,2023-01-14 08:25:15
21083122,20023093,2025-01-01 21:24:36,Executive,66612.58,25110.98,28553.0,8212.05,2025-01-06 21:24:36
21083123,20119194,2025-01-22 09:07:07,Deluxe,46494.73,42872.65,20844.95,4415.66,2025-01-26 09:07:07
21083124,20040450,2025-12-25 04:40:25,Executive,72236.89,31042.92,1304.23,2829.35,2026-01-06 04:40:25
21083125,20003668,2024-11-06 06:59:25,Suite,125376.0,13295.86,28539.94,6767.42,2024-11-07 06:59:25
21083126,20099534,2025-09-29 02:17:52,Villa,86630.65,18192.84,24249.42,2315.41,2025-10-12 02:17:52
21083127,20027158,2024-05-28 01:26:30,Executive,31866.22,27995.5,23005.29,9506.12,2024-06-02 01:26:30
21083128,20091614,2023-05-10 13:04:51,Standard,26018.82,9896.69,15183.94,13196.35,2023-05-14 13:04:51
21083129,20108166,2025-03-14 20:30:36,Villa,44452.89,32947.75,27288.02,3756.37,2025-03-15 20:30:36
21083130,20019453,2023-09-08 15:08:12,Suite,146631.22,44013.75,25972.09,11054.06,2023-09-11 15:08:12
21083131,20113599,2024-05-31 20:01:07,Suite,83959.2,29593.59,21017.66,9063.09,2024-06-08 20:01:07
21083132,20022300,2024-11-07 10:24:47,Villa,93221.62,19430.41,12412.54,8271.39,2024-11-14 10:24:47
21083133,20109831,2025-09-13 07:25:45,Suite,120320.19,26374.57,25757.64,8993.99,2025-09-18 07:25:45
21083134,20050122,2025-11-10 22:37:02,Villa,26242.52,9286.54,10661.35,11195.06,2025-11-16 22:37:02
21083135,20025563,2025-11-24 07:08:59,Suite,142746.11,17522.41,9684.52,10661.3,2025-12-01 07:08:59
21083136,20023480,2024-08-05 08:32:58,Villa,17396.87,14531.78,27828.28,12644.95,2024-08-12 08:32:58
21083137,20116696,2024-12-18 00:56:25,Suite,112990.71,43814.99,1407.09,5194.47,2025-01-01 00:56:25
21083138,20118840,2024-06-24 22:05:46,Villa,6814.91,31184.89,3077.1,2670.94,2024-06-25 22:05:46
21083139,20128898,2025-07-23 21:50:19,Suite,77349.9,39817.93,26669.04,2620.99,2025-07-30 21:50:19
21083140,20102940,2024-10-14 00:01:19,Villa,149130.03,49903.05,1067.17,3968.95,2024-10-23 00:01:19
21083141,20031817,2024-08-09 14:40:56,Suite,84665.21,34068.61,29977.62,7550.17,2024-08-17 14:40:56
21083142,20048674,2024-02-29 17:39:50,Standard,118529.51,29949.54,21662.74,13364.44,2024-03-11 17:39:50
21083143,20027561,2023-11-13 22:59:18,Standard,42517.63,715.33,16413.96,11447.04,2023-11-27 22:59:18
21083144,20103342,2025-02-16 19:06:01,Executive,28003.9,32135.41,21672.44,13389.9,2025-02-24 19:06:01
21083145,20000153,2024-08-09 21:31:05,Standard,22516.24,38295.16,19742.83,1607.05,2024-08-12 21:31:05
21083146,20040056,2024-03-06 00:57:26,Executive,10861.1,23020.46,18171.46,1938.28,2024-03-13 00:57:26
21083147,20108053,2024-11-14 11:09:44,Deluxe,112688.24,47959.38,3649.46,2336.76,2024-11-19 11:09:44
21083148,20097551,2024-01-15 23:48:50,Standard,105087.27,20486.29,8561.58,2261.07,2024-01-27 23:48:50
21083149,20076428,2024-03-20 18:09:10,Deluxe,53091.94,25544.48,18880.47,4354.11,2024-03-22 18:09:10
21083150,20123100,2025-05-13 20:37:37,Suite,108310.34,6201.98,17288.48,4831.05,2025-05-14 20:37:37
21083151,20129151,2024-02-13 12:19:56,Suite,82935.15,5877.31,13492.39,11591.0,2024-02-27 12:19:56
21083152,20040939,2024-01-02 21:41:24,Executive,39683.02,3230.93,24350.83,5736.72,2024-01-08 21:41:24
21083153,20055331,2023-10-20 21:38:33,Suite,24840.02,48303.87,21444.79,1735.11,2023-11-01 21:38:33
21083154,20125807,2025-05-22 09:37:32,Executive,53593.61,31508.4,27237.51,2328.33,2025-05-25 09:37:32
21083155,20099186,2025-07-04 01:09:48,Deluxe,120607.72,26003.45,2308.37,7171.08,2025-07-16 01:09:48
21083156,20064678,2024-07-25 02:34:44,Deluxe,136691.04,20660.69,20872.5,8038.0,2024-07-31 02:34:44
21083157,20092430,2023-05-03 20:33:12,Executive,111102.99,42.04,27045.44,1539.9,2023-05-16 20:33:12
21083158,20014184,2023-04-21 21:50:31,Villa,95611.57,40334.31,16502.41,9210.54,2023-04-26 21:50:31
21083159,20036431,2024-01-21 03:18:42,Deluxe,43813.65,3874.14,27821.3,9660.24,2024-01-31 03:18:42
21083160,20114766,2024-09-24 17:17:04,Villa,118074.91,4861.26,27229.32,663.4,2024-10-08 17:17:04
21083161,20070316,2024-09-22 08:54:50,Villa,75378.98,18083.72,14295.7,9968.72,2024-10-06 08:54:50
21083162,20026325,2023-12-11 11:26:06,Executive,77446.65,12706.85,5399.53,9564.97,2023-12-21 11:26:06
21083163,20107605,2023-10-23 18:38:43,Standard,74619.94,27823.69,2921.1,6510.18,2023-11-03 18:38:43
